month,gc_id,fmv,segment,manufacturer,model_name,model_number,condition,region,launch_year,capacity,type,rank,voltage,latency,eccType,speed,powerType,formFactor,dimmType,fill_method,gap_filled,is_synthetic,capacity_gb,speed_mhz,ecc_flag,ram_type_enc,dimm_type_enc,manufacturer_enc,condition_enc,fmv_lag_1m,fmv_lag_2m,fmv_lag_3m,fmv_lag_6m,fmv_lag_12m,roll_mean_3m,roll_std_3m,roll_mean_6m,roll_std_6m,roll_mean_12m,roll_std_12m,mom_1m,mom_3m,mom_6m,mom_12m,vol_ratio_3_6,pct_from_roll_mean_12,trend_slope_pct,trend_r2,month_sin,month_cos,months_elapsed,fmv_lead_4m,ea1_dram_shortage_active,ea1_supply_pressure_index,ea2_ai_demand_index,ea3_new_tariff_action,ea3_policy_risk_index
2025-02-01,145121,25.54458333,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,25.41393939,24.82535714,24.26735232497201,23.65954415,44.82222222,24.835549618324006,0.5733614822979713,24.155845839162,0.8594256666132194,28.658930952080997,6.163215169905791,0.5140641047228112,5.263165869618458,7.967352067516487,-43.00911006906342,0.6671449371036879,-10.866935780990318,-2.681386,0.556058,0.8660254037844386,0.5000000000000001,38.0,24.69534167,0.0,0.0,0.0,0.0,0.0
2025-03-01,145121,24.749868992403197,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,True,False,32.0,2400.0,1,1,1,0,0,25.54458333,25.41393939,24.82535714,23.05799213,32.575,25.261293286666668,0.38314123080449125,24.47001903582867,0.9780705546063019,27.052461044580998,3.5073385827078813,-3.1110874948720557,-0.304076783955598,7.337485644302699,-24.021891044042377,0.3917316894983259,-8.511580696422602,-2.132234,0.431488,1.0,6.123233995736766e-17,39.0,25.38840741,0.0,0.0,0.0,0.0,0.0
2025-04-01,145121,24.0,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,24.749868992403197,25.54458333,25.41393939,23.7108899,28.76331938,25.236130570801066,0.4261510316002233,24.751998512895867,0.6914523138189054,26.400366793947935,3.0898136745146143,-3.029789744072442,-5.5636372161820935,1.2193135779353437,-16.56039526269725,0.6163129735535663,-9.092172137919686,-2.106771,0.415446,0.8660254037844387,-0.4999999999999998,40.0,28.393625,0.0,0.0,0.0,0.0,0.0
2025-05-01,145121,24.79247,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,24.0,24.749868992403197,25.54458333,24.26735232497201,31.31781851,24.764817440801068,0.7724001604805376,24.800183529562535,0.6096220724337728,26.00342351228127,3.064516603889026,3.3019583333333324,-2.9443162970550496,2.1638853221231935,-20.83589732763924,1.2670147545624646,-4.656900318180571,-1.385896,0.243951,0.49999999999999994,-0.8660254037844387,41.0,29.1385,0.0,0.0,0.0,0.0,0.0
2025-06-01,145121,24.69534167,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,24.79247,24.0,24.749868992403197,24.82535714,30.95969807,24.514112997467734,0.4457441441968359,24.8877031420672,0.5528811204060747,25.459644469781267,2.575746116494632,-0.39176544329790897,-0.22031357992211564,-0.5237204414292651,-20.23390662866371,0.8062205919953462,-3.00201678263197,-0.530276,0.062449,1.2246467991473532e-16,-1.0,42.0,31.10222222,0.0,0.0,0.0,0.0,0.0
2025-07-01,145121,25.38840741,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,24.69534167,24.79247,24.0,25.41393939,30.53403821,24.49593722333334,0.43223115949407354,24.8660338970672,0.5583343516919327,24.937614769781266,1.907938861591899,2.8064634588228277,5.785030874999997,-0.10046447191122132,-16.852113580950412,0.7741439483067343,1.807681465851303,0.569113,0.414049,-0.4999999999999997,-0.8660254037844388,43.0,46.11749798793005,0.0,0.0,0.0,0.0,0.0
2025-08-01,145121,28.393625,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,25.38840741,24.69534167,24.79247,25.54458333,23.65954415,24.95873969333333,0.3752588948726864,24.8617785670672,0.5533988168082071,24.5088122031146,0.7815681604304691,11.836967721009174,14.52519656169795,11.153212535097556,20.009180312123643,0.6780984770387408,15.850677563197916,1.00507,0.466057,-0.8660254037844384,-0.5000000000000004,44.0,79.91865,0.0,0.0,0.0,0.0,0.0
2025-09-01,145121,29.1385,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,28.393625,25.38840741,24.69534167,24.749868992403197,23.05799213,26.159124693333336,1.9659167696930315,25.336618845400533,1.5611616440454903,24.9033189406146,1.3219209209257823,2.623388172521124,17.991888467765428,17.731936314264395,26.37050024008314,1.2592653535854788,17.00649246586278,1.29598,0.505581,-1.0,-1.8369701987210297e-16,45.0,155.9673077,0.0,0.0,0.0,0.0,0.0
2025-10-01,145121,31.10222222,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,29.1385,28.393625,25.38840741,24.0,23.7108899,27.640177469999998,1.9853364938318028,26.068057346666667,2.148773586541576,25.41002792978127,1.6698585597253948,6.739270106560058,22.505605482561464,29.59259258333333,31.172732660700355,0.9239393606969903,22.40136967164574,1.809753,0.570227,-0.8660254037844386,0.5000000000000001,46.0,,0.0,0.0,0.0,0.0,0.0
2025-11-01,145121,46.11749798793005,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,True,False,32.0,2400.0,1,1,1,0,0,31.10222222,29.1385,28.393625,24.79247,24.26735232497201,29.544782406666666,1.399258292997729,27.25176105,2.6737676664282173,26.02597228978127,2.2489201457655135,48.2771798803322,62.42201546273169,86.01413246816492,90.03926497771835,0.5233283020685728,77.19798313178654,4.179363,0.465126,-0.5000000000000004,0.8660254037844384,47.0,,0.0,0.0,0.0,0.0,0.0
2025-12-01,145121,79.91865,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,46.11749798793005,31.10222222,29.1385,24.69534167,24.82535714,35.45274006931002,9.287994796316745,30.80593238132168,7.871725126024417,27.84681776169444,6.152789330126002,73.29355122629688,174.27166806801995,223.6183206854979,221.92346538785785,1.1799185880627427,186.9938342108684,9.338585,0.457882,-2.4492935982947064e-16,1.0,48.0,,0.0,0.0,0.0,0.0,0.0
2026-01-01,145121,155.9673077,RAM,,,,Used,UK,,32GB,DDR4,2Rx4,1.2V,CL15,ECC,2400MHz,LP,DIMM,RDIMM,akima,False,False,32.0,2400.0,1,1,1,0,0,79.91865,46.11749798793005,31.10222222,25.38840741,25.41393939,52.37945673597668,25.003399785262552,40.00981710298834,20.862746854289316,32.437925500027774,16.14094800397146,95.15758549474998,401.4667652901876,514.3248971125597,513.7077188488565,1.1984711294199464,380.8177628371039,17.22427,0.477947,0.49999999999999994,0.8660254037844387,49.0,,0.0,0.0,0.0,0.0,0.0
2021-12-01,145445,39.21445475702372,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,0.0,39.00830684561854,0.0,0.0,0.0,0.0,0.0
2022-01-01,145445,53.652123482163375,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,39.21445475702372,,,,,,,,,,,36.81721144561807,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,44.34857187760561,0.0,0.0,0.0,0.0,0.0
2022-02-01,145445,92.49754423363504,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,53.652123482163375,39.21445475702372,,,,46.433289119593546,10.208973460071189,,,,,72.40239198432809,,,,,,,,0.8660254037844386,0.5000000000000001,2.0,69.70377112431422,0.0,0.0,0.0,0.0,0.0
2022-03-01,145445,51.02962353692199,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,92.49754423363504,53.652123482163375,39.21445475702372,,,61.78804082427405,27.557517473302724,,,,,-44.83137475733545,30.12962657037084,,,,,12.570709,0.171867,1.0,6.123233995736766e-17,3.0,41.31996931461855,0.0,0.0,0.0,0.0,0.0
2022-04-01,145445,39.00830684561854,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,51.02962353692199,92.49754423363504,53.652123482163375,,,65.72643041757347,23.221515405009423,,,,,-23.557525723476168,-27.294011282541618,,,,,-0.550976,0.000478,0.8660254037844387,-0.4999999999999998,4.0,41.70508032488406,0.0,0.0,0.0,0.0,0.0
2022-05-01,145445,44.34857187760561,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,39.00830684561854,51.02962353692199,92.49754423363504,,,60.84515820539185,28.063021393086775,55.080410571072534,21.95752629044058,,,13.69007133050404,-52.05432506879566,,,1.278059332453323,,-3.202252,0.025174,0.49999999999999994,-0.8660254037844387,5.0,49.04426728336509,0.0,0.0,0.0,0.0,0.0
2022-06-01,145445,69.70377112431422,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,44.34857187760561,39.00830684561854,51.02962353692199,39.21445475702372,,44.79550075338204,6.02310740508209,53.291770788828046,20.122170913201114,,,57.172527035784995,36.59471948461608,77.7501983801765,,0.29932691810756074,,1.243509,0.005942,1.2246467991473532e-16,-1.0,6.0,43.21217716740302,0.0,0.0,0.0,0.0,0.0
2022-07-01,145445,41.31996931461855,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,69.70377112431422,44.34857187760561,39.00830684561854,53.652123482163375,,51.02021661584612,16.39926871711479,58.373323516709796,19.701566795032484,,,-40.72061145597726,5.9260774330677,-22.985398092667563,,0.8323839869045172,,-1.359045,0.009238,-0.4999999999999997,-0.8660254037844388,7.0,97.08434974121336,0.0,0.0,0.0,0.0,0.0
2022-08-01,145445,41.70508032488406,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,41.31996931461855,69.70377112431422,44.34857187760561,92.49754423363504,,51.79077077217946,15.586846845427653,56.317964488785655,20.899468061505296,,,0.932021530154592,-5.960714045126703,-54.91222964845075,,0.7458011275481717,,-2.517651,0.040851,-0.8660254037844384,-0.5000000000000004,8.0,55.83816162355179,0.0,0.0,0.0,0.0,0.0
2022-09-01,145445,49.04426728336509,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,41.70508032488406,41.31996931461855,69.70377112431422,51.02962353692199,,50.909606921272264,16.277362614709247,47.85255383732716,11.476359652399607,,,17.59782477652243,-29.63900447237443,-3.8905955324565866,,1.4183384895318956,,-2.204335,0.042318,-1.0,-1.8369701987210297e-16,9.0,49.23934127102284,0.0,0.0,0.0,0.0,0.0
2022-10-01,145445,43.21217716740302,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,49.04426728336509,41.70508032488406,41.31996931461855,39.00830684561854,,44.02310564095589,4.352714762301556,47.52166112840101,11.394767426398744,,,-11.891481795957437,4.579402850899572,10.776859242883695,,0.38199241804772915,,-2.470961,0.066822,-0.8660254037844386,0.5000000000000001,10.0,49.23251458795314,0.0,0.0,0.0,0.0,0.0
2022-11-01,145445,97.08434974121336,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,43.21217716740302,49.04426728336509,41.70508032488406,44.34857187760561,,44.65384159188405,3.876172537116366,48.22230618203176,10.884416873929942,51.33962635886848,16.276234023046815,124.66896163345513,132.78782581144267,118.91200918295493,,0.35612128624000694,89.10217433719767,1.420772,0.019224,-0.5000000000000004,0.8660254037844384,11.0,88.03833333,0.0,0.0,0.0,0.0,0.0
2022-12-01,145445,55.83816162355179,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,97.08434974121336,43.21217716740302,49.04426728336509,69.70377112431422,39.21445475702372,63.11359806399381,29.56369895525019,57.011602492633045,22.366652672817313,55.15168664073055,20.376805026452175,-42.48489919086528,13.852575879935847,-19.89219417703183,42.3917837683325,1.3217757430095745,1.2447035161283058,0.15134,0.000244,-2.4492935982947064e-16,1.0,12.0,55.5,0.0,0.0,0.0,0.0,0.0
2023-01-01,145445,49.23934127102284,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,55.83816162355179,97.08434974121336,43.21217716740302,41.31996931461855,53.652123482163375,65.37822951072272,28.174676855724066,54.70066757583931,21.492226765472623,56.53699554627455,19.7502656658039,-11.817760758344276,13.947837157731534,19.165967661071104,-8.224804396805585,1.3109240453849498,-12.907750411460592,-0.580827,0.003512,0.49999999999999994,0.8660254037844387,13.0,53.92253467653147,0.0,0.0,0.0,0.0,0.0
2023-02-01,145445,49.23251458795314,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,bootstrap,True,True,32.0,3200.0,1,1,1,0,0,49.23934127102284,55.83816162355179,97.08434974121336,41.70508032488406,92.49754423363504,67.38728421192933,25.929189792571226,56.02056290190669,20.73600402059995,56.16926369534617,19.849693112106113,-0.013864285941844745,-49.28892790734385,18.049202170167522,-46.774246823678766,1.250442938128878,-12.349724121393034,2.013249,0.055098,0.8660254037844386,0.5000000000000001,14.0,53.81857143,0.0,0.0,0.0,0.0,0.0
2023-03-01,145445,88.03833333,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,49.23251458795314,49.23934127102284,55.83816162355179,49.04426728336509,51.02962353692199,51.43667249417592,3.8118029287872117,57.27513527908487,19.907838461840825,52.56384455820602,16.255067569417303,78.82152489432741,57.66696246831058,79.50789808182328,72.52397181864514,0.19147246628978043,67.48838307006193,4.228204,0.19555,1.0,6.123233995736766e-17,14.9,55.38166667,0.0,0.0,0.0,0.0,0.0
2023-04-01,145445,55.5,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,88.03833333,49.23251458795314,49.23934127102284,43.21217716740302,39.00830684561854,62.17006306299199,22.402579463225397,63.77414628685736,22.833372343986863,55.64790370762918,19.184387373784972,-36.959279099519506,12.714749156608907,28.43601882171829,42.2773877872985,0.9811331907406611,-0.2657848683865263,2.789919,0.096538,0.8660254037844387,-0.4999999999999998,16.0,132.1666667,0.0,0.0,0.0,0.0,0.0
2023-05-01,145445,53.92253467653147,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,True,False,32.0,3200.0,1,1,1,0,0,55.5,88.03833333,49.23251458795314,97.08434974121336,44.34857187760561,64.25694930598438,20.832330952652274,65.82211675895685,21.106000508742024,57.02221147049431,18.461086685816348,-2.842279862105457,9.526265574348592,-44.458056504198055,21.587984445921606,0.9870335663084819,-5.43591122481587,1.54891,0.031946,0.49999999999999994,-0.8660254037844387,17.0,131.9,0.0,0.0,0.0,0.0,0.0
2023-06-01,145445,53.81857143,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,53.92253467653147,55.5,88.03833333,55.83816162355179,69.70377112431422,65.82028933551048,19.2575493876425,58.62848091484321,14.704412603897413,57.82004170373813,18.0662351980834,-0.19280111210484563,-38.869161427365704,-3.6168636911211527,-22.7895843195966,1.3096442480496142,-6.9205593005987565,2.268906,0.068225,1.2246467991473532e-16,-1.0,18.0,74.42,0.0,0.0,0.0,0.0,0.0
2023-07-01,145445,55.38166667,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,53.81857143,53.92253467653147,55.5,49.23934127102284,41.31996931461855,54.41370203551048,0.9421966567007424,58.29188254925125,14.803839413307632,56.49627506254527,17.69447227121116,2.9043789132029874,-0.21321320720720793,12.474426424936546,34.03123862051509,0.06364542537889005,-1.9728882856636532,0.952252,0.013482,-0.4999999999999997,-0.8660254037844388,19.0,73.63197896082634,0.0,0.0,0.0,0.0,0.0
2023-08-01,145445,132.1666667,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,55.38166667,53.81857143,53.92253467653147,49.23251458795314,41.70508032488406,54.37425759217715,0.8739890598385205,59.31560344908076,14.254831692169027,57.66808317549373,17.05201220649389,138.64696504627605,145.10469971939668,168.45402434987605,216.90783393873593,0.06131177685659041,129.18512185985875,4.123642,0.132352,-0.8660254037844384,-0.5000000000000004,20.0,72.9,0.0,0.0,0.0,0.0,0.0
2023-09-01,145445,131.9,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,132.1666667,55.38166667,53.81857143,88.03833333,49.04426728336509,80.45563493333333,44.78988637474128,73.13796213442191,31.85989413325479,65.2065487067534,26.648831220408432,-0.20176547283687896,145.08268520571542,49.82110066258338,168.94070868245606,1.4058391464644069,102.2802964057799,6.267222,0.255611,-1.0,-1.8369701987210297e-16,21.0,63.82030683107291,0.0,0.0,0.0,0.0,0.0
2023-10-01,145445,74.42,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,131.9,132.1666667,55.38166667,55.5,43.21217716740302,106.48277779,44.255061247908834,80.44823991275526,39.96393207901912,72.1111930998063,32.22995500210327,-43.57846853677027,34.37659874601242,34.0900900900901,72.21997334616714,1.1073750490918919,3.201731660434701,4.409712,0.147607,-0.8660254037844386,0.5000000000000001,22.0,56.65533333,0.0,0.0,0.0,0.0,0.0
2023-11-01,145445,73.63197896082634,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,True,False,32.0,3200.0,1,1,1,0,0,74.42,131.9,132.1666667,53.92253467653147,97.08434974121336,112.8288889,33.263340747459935,83.60157324608859,38.31407906009733,74.71184500252271,30.91849516717001,-1.058883417325529,-44.28854052288334,36.551405460680165,-24.156695536305605,0.868175395662908,-1.445374614507111,5.868779,0.261504,-0.5000000000000004,0.8660254037844384,23.0,57.5147185348415,0.0,0.0,0.0,0.0,0.0
2023-12-01,145445,72.9,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,73.63197896082634,74.42,131.9,53.81857143,55.83816162355179,93.31732632027543,33.41589854390611,86.88648062680438,36.03788853947226,72.75748077082379,30.10631079299581,-0.9941046962974709,-44.73085670962851,35.45510046623696,30.555874119701954,0.9272435178133622,0.19588257821231073,4.726921,0.182008,-2.4492935982947064e-16,1.0,24.0,58.4,0.0,0.0,0.0,0.0,0.0
2024-01-01,145445,63.82030683107291,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,True,False,32.0,3200.0,1,1,1,0,0,72.9,73.63197896082634,74.42,55.38166667,49.23934127102284,73.65065965360877,0.7601721687955451,90.0667187218044,33.27190582923577,74.17930063552781,29.633806762793512,-12.454997488240183,-14.243070638171307,15.237244865445842,29.61243019030988,0.02284726858440395,-13.964803814143146,2.618683,0.061071,0.49999999999999994,0.8660254037844387,25.0,52.94444444,0.0,0.0,0.0,0.0,0.0
2024-02-01,145445,56.65533333,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,63.82030683107291,72.9,73.63197896082634,132.1666667,49.23251458795314,70.11742859729975,5.4657346444726285,91.4731587486499,31.651386849724418,75.39438109886532,28.805582901030284,-11.226792625798565,-23.056076816648176,-57.13341741560318,15.077066049076372,0.172685470953391,-24.854700702818487,0.084764,6.8e-05,0.8660254037844386,0.5000000000000001,26.0,52.35714286,0.0,0.0,0.0,0.0,0.0
2024-03-01,145445,57.5147185348415,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,True,False,32.0,3200.0,1,1,1,0,0,56.65533333,63.82030683107291,72.9,131.9,88.03833333,64.45854672035763,8.141118560864802,78.88793652031654,26.888822636301196,76.01294932736923,28.267383711875848,1.5168654993799935,-21.10463849815981,-56.39520960209137,-34.6708230842408,0.30276961810421193,-24.335630910544413,-0.136697,0.000162,1.0,6.123233995736766e-17,27.0,49.78571429,0.0,0.0,0.0,0.0,0.0
2024-04-01,145445,58.4,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,57.5147185348415,56.65533333,63.82030683107291,74.42,55.5,59.33011956530479,3.9122847536732634,66.49038960945678,8.23874347302015,73.46931476110602,28.459586276653763,1.539225936787303,-8.493075480536339,-21.52647137866165,5.225225225225216,0.47486425162830104,-20.511032136485337,-2.030643,0.036354,0.8660254037844387,-0.4999999999999998,28.0,50.59106494,0.0,0.0,0.0,0.0,0.0
2024-05-01,145445,52.94444444,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,58.4,57.5147185348415,56.65533333,73.63197896082634,53.92253467653147,57.52335062161382,0.8723653661416142,63.82038960945679,7.735460595958818,73.71098142777268,28.305019957073377,-9.3417047260274,-6.5499374408146345,-28.09585564966619,-1.8138803051429342,0.11277484453832753,-28.172921572237144,-4.339287,0.164896,0.49999999999999994,-0.8660254037844387,29.0,52.1216,0.0,0.0,0.0,0.0,0.0
2024-06-01,145445,52.35714286,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,52.94444444,58.4,57.5147185348415,72.9,53.81857143,56.28638765828049,2.9278608528747143,60.37246718931906,7.06932297742226,73.62947390806174,28.368520348510074,-1.109278954972437,-8.967401399551523,-28.179502249657062,-2.7154726169215104,0.4141642505549127,-28.89105397469452,-6.684548,0.387394,1.2246467991473532e-16,-1.0,30.0,53.955426905328025,0.0,0.0,0.0,0.0,0.0
2024-07-01,145445,49.78571429,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,52.35714286,52.94444444,58.4,63.82030683107291,55.38166667,54.56719576666666,3.3322697977145848,56.948657665985735,4.167688871896082,73.50768819389506,28.46427528819413,-4.911323325789285,-14.750489229452047,-21.99079452598265,-10.104340870317829,0.7995485987893755,-32.27141879543589,-9.104363,0.691576,-0.4999999999999997,-0.8660254037844388,31.0,55.74545455,0.0,0.0,0.0,0.0,0.0
2024-08-01,145445,50.59106494,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,49.78571429,52.35714286,52.94444444,56.65533333,132.1666667,51.69576719666666,1.680017073177176,54.60955890914025,3.4090482618617055,73.04135882889507,28.831697325238046,1.6176340170773962,-4.4449980066690316,-10.703790858801387,-61.721766763752385,0.4928111731277476,-30.736413244291615,-7.285118,0.594966,-0.8660254037844384,-0.5000000000000004,32.0,48.3925,0.0,0.0,0.0,0.0,0.0
2024-09-01,145445,52.1216,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,50.59106494,49.78571429,52.35714286,57.5147185348415,131.9,50.91130736333333,1.3152861399443634,53.59884751080691,3.5760851744095556,66.24339201556172,22.558207352411205,3.025307061267002,-0.44987722234925975,-9.376936325567575,-60.48400303260046,0.36780056284915785,-21.31803880490339,-4.001436,0.850746,-1.0,-1.8369701987210297e-16,33.0,48.16125,0.0,0.0,0.0,0.0,0.0
2024-10-01,145445,53.955426905328025,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,True,False,32.0,3200.0,1,1,1,0,0,52.1216,50.59106494,49.78571429,58.4,74.42,50.83279307666666,1.186555890629549,52.69999442166667,3.0312544911085704,59.59519201556173,9.321782834389737,3.5183626468259233,8.375319456178932,-7.610570367588998,-27.4987544943187,0.391440538598793,-9.463456563343273,-3.329986,0.724988,-0.8660254037844386,0.5000000000000001,34.0,48.06,0.0,0.0,0.0,0.0,0.0
2024-11-01,145445,55.74545455,RAM,,,,Used,US,,32GB,DDR4,2Rx8,1.2V,,ECC,3200MHz,,DIMM,RDIMM,akima,False,False,32.0,3200.0,1,1,1,0,0,53.955426905328025,52.1216,50.59106494,52.94444444,73.63197896082634,52.222697281776,1.6844578812553135,51.959232239221336,1.5320701297058081,57.889810924339066,8.163021444039316,3.317604451194156,10.188339810820345,5.290470302647687,-24.291788246438863,1.0994652585379803,-3.7042034515222437,-2.2955,0.517556,-0.5000000000000004,0.8660254037844384,35.0,46.32617647,0.0,0.0,0.0,0.0,0.0
