gc_id,segment,horizon,point_forecast,ci_lower_25,ci_upper_75,ci_lower_80,ci_upper_80,ci_lower_95,ci_upper_95,uncertainty_width,uncertainty_pct,model,forecast_month,phase
193894,Storage,T+3,51.3683,46.156,52.5313,49.3945,55.2658,40.9231,60.0448,19.1217,37.22,XGBoost,2026-04-01,future
193894,Storage,T+4,52.9618,47.4441,55.3317,46.3358,55.7312,39.9841,56.8246,16.8405,31.8,XGBoost,2026-05-01,future
206836,Storage,T+1,41.8462,40.5761,44.7526,37.3514,46.5336,33.8508,51.7505,17.8997,42.77,XGBoost,2026-02-01,future
206836,Storage,T+2,41.6098,40.0288,48.028,35.2562,47.4072,34.5276,45.6693,11.1417,26.78,XGBoost,2026-03-01,future
206836,Storage,T+3,39.2005,38.8517,42.4448,34.6156,45.3068,33.8922,53.128,19.2357,49.07,XGBoost,2026-04-01,future
206836,Storage,T+4,40.1241,38.0654,42.9742,34.7976,44.9454,35.1193,48.9485,13.8291,34.47,XGBoost,2026-05-01,future
206838,Storage,T+1,41.8247,40.5182,44.1445,37.3514,46.4067,33.3378,51.5092,18.1713,43.45,XGBoost,2026-02-01,future
206838,Storage,T+2,42.0694,39.8314,47.2605,34.6489,47.1805,34.168,45.6719,11.5039,27.35,XGBoost,2026-03-01,future
206838,Storage,T+3,39.4692,39.1108,42.1611,34.1719,45.5122,34.4524,53.0858,18.6334,47.21,XGBoost,2026-04-01,future
206838,Storage,T+4,40.2709,38.7303,43.3151,34.7405,44.4908,34.7459,48.1128,13.3669,33.19,XGBoost,2026-05-01,future
206840,Storage,T+1,42.0621,40.5761,44.7526,37.3514,46.5336,33.8508,51.7505,17.8997,42.56,XGBoost,2026-02-01,future
206840,Storage,T+2,41.6098,40.0288,48.028,35.2562,47.3685,34.5166,45.6693,11.1528,26.8,XGBoost,2026-03-01,future
206840,Storage,T+3,39.2977,38.8517,42.509,34.6156,45.3029,33.8922,53.128,19.2357,48.95,XGBoost,2026-04-01,future
206840,Storage,T+4,40.1241,38.1906,43.2657,34.7857,44.9454,35.1193,48.8355,13.7162,34.18,XGBoost,2026-05-01,future
206854,Storage,T+1,68.9584,67.6426,68.7905,60.2507,74.268,51.6462,79.9702,28.3241,41.07,XGBoost,2026-02-01,future
206854,Storage,T+2,67.4646,64.4562,74.0322,54.7035,80.3595,47.9127,80.5651,32.6524,48.4,XGBoost,2026-03-01,future
206854,Storage,T+3,64.3552,62.0107,75.4725,56.4641,79.7461,50.8588,82.9709,32.1121,49.9,XGBoost,2026-04-01,future
206854,Storage,T+4,66.1733,63.9519,74.5503,57.4614,72.9367,48.6935,80.6248,31.9313,48.25,XGBoost,2026-05-01,future
206872,Storage,T+1,545.2991,524.1248,568.1498,425.1177,597.671,270.4029,584.8183,314.4154,57.66,XGBoost,2026-02-01,future
206872,Storage,T+2,533.4987,492.5811,565.7275,461.8371,592.5643,259.7568,599.0455,339.2888,63.6,XGBoost,2026-03-01,future
206872,Storage,T+3,525.5036,493.4569,539.4972,425.7781,576.6758,258.9309,632.7261,373.7951,71.13,XGBoost,2026-04-01,future
206872,Storage,T+4,491.1915,445.1798,542.899,396.9813,579.9521,239.0906,626.9431,387.8525,78.96,XGBoost,2026-05-01,future
206878,Storage,T+1,40.9533,36.2533,41.2578,36.778,41.8981,33.3256,44.5255,11.2,27.35,XGBoost,2026-02-01,future
206878,Storage,T+2,40.877,38.7852,40.5198,36.3182,43.0179,32.9796,44.1016,11.122,27.21,XGBoost,2026-03-01,future
206878,Storage,T+3,41.3785,40.4225,44.3433,37.5917,43.6044,33.3838,49.6018,16.218,39.19,XGBoost,2026-04-01,future
206878,Storage,T+4,42.1518,40.9881,44.6744,35.827,43.9927,34.8388,45.7606,10.9219,25.91,XGBoost,2026-05-01,future
206880,Storage,T+1,41.9116,36.0041,42.8601,36.7472,42.7447,32.9702,44.0539,11.0837,26.45,XGBoost,2026-02-01,future
206880,Storage,T+2,40.2168,39.0419,40.3376,36.3863,42.9038,33.0395,44.1891,11.1496,27.72,XGBoost,2026-03-01,future
206880,Storage,T+3,42.4361,40.3468,44.5186,37.4713,44.0342,33.2511,48.5775,15.3264,36.12,XGBoost,2026-04-01,future
206880,Storage,T+4,41.7798,40.8735,45.1254,35.7131,43.9703,34.3953,47.725,13.3297,31.9,XGBoost,2026-05-01,future
206882,Storage,T+1,40.9533,36.2533,41.2578,36.7766,41.8981,33.3256,44.5255,11.2,27.35,XGBoost,2026-02-01,future
206882,Storage,T+2,40.7607,38.7852,40.5198,36.3182,43.0179,32.9685,44.1016,11.133,27.31,XGBoost,2026-03-01,future
206882,Storage,T+3,41.3785,40.4225,44.2859,37.5917,43.6006,33.3838,49.6018,16.218,39.19,XGBoost,2026-04-01,future
206882,Storage,T+4,42.1518,40.9835,44.6744,35.815,43.9927,34.8177,46.0777,11.2599,26.71,XGBoost,2026-05-01,future
206900,Storage,T+1,58.4626,59.7866,59.087,58.1719,59.6268,53.8048,57.1537,3.349,5.73,XGBoost,2026-02-01,future
206900,Storage,T+2,62.3465,61.9501,62.2662,56.9048,62.735,49.2463,63.0739,13.8277,22.18,XGBoost,2026-03-01,future
206900,Storage,T+3,61.9005,58.9029,61.7677,57.2376,64.8926,48.5612,63.1543,14.5931,23.58,XGBoost,2026-04-01,future
206900,Storage,T+4,62.5412,60.3342,63.0947,55.8605,61.1249,48.2531,66.0683,17.8152,28.49,XGBoost,2026-05-01,future
206903,Storage,T+1,58.4427,59.6617,59.0534,57.8538,59.6573,52.8212,57.319,4.4978,7.7,XGBoost,2026-02-01,future
206903,Storage,T+2,61.8301,61.9501,61.6887,56.9048,62.7449,48.9233,62.8591,13.9358,22.54,XGBoost,2026-03-01,future
206903,Storage,T+3,61.5037,59.0328,62.63,57.0592,71.2114,47.2613,62.0655,14.8042,24.07,XGBoost,2026-04-01,future
206903,Storage,T+4,62.2716,60.5075,63.7757,55.8373,60.6088,47.7394,66.0756,18.3362,29.45,XGBoost,2026-05-01,future
206906,Storage,T+1,58.4427,59.6617,59.087,58.0884,59.6573,52.855,57.319,4.464,7.64,XGBoost,2026-02-01,future
206906,Storage,T+2,61.9428,61.9501,61.8296,56.9048,62.7449,49.2465,62.8591,13.6126,21.98,XGBoost,2026-03-01,future
206906,Storage,T+3,61.5463,58.9963,62.6195,57.2376,71.2076,48.2104,62.236,14.0256,22.79,XGBoost,2026-04-01,future
206906,Storage,T+4,62.2716,60.352,63.1945,55.8485,60.0941,48.2531,66.5382,18.2851,29.36,XGBoost,2026-05-01,future
206938,Storage,T+1,138.6127,133.0706,142.0705,128.772,154.4156,113.3127,165.5546,52.2419,37.69,XGBoost,2026-02-01,future
206938,Storage,T+2,142.5477,140.9962,145.8156,123.4975,155.3106,104.3475,159.3772,55.0298,38.6,XGBoost,2026-03-01,future
206938,Storage,T+3,142.6476,127.7258,143.3468,117.885,166.2423,97.576,183.1892,85.6131,60.02,XGBoost,2026-04-01,future
206938,Storage,T+4,140.5491,133.0197,154.635,114.9054,161.3339,91.5333,191.2454,99.712,70.94,XGBoost,2026-05-01,future
206939,Storage,T+1,139.5482,130.3195,135.9541,118.7974,147.2436,94.6205,157.7288,63.1083,45.22,XGBoost,2026-02-01,future
206939,Storage,T+2,133.5625,122.4714,133.0325,107.3871,156.8086,87.8694,158.9682,71.0988,53.23,XGBoost,2026-03-01,future
206939,Storage,T+3,125.307,119.8479,129.0598,110.5451,158.716,85.3933,148.838,63.4447,50.63,XGBoost,2026-04-01,future
206939,Storage,T+4,123.4688,119.8899,135.6491,102.4053,150.6083,85.7988,147.7975,61.9987,50.21,XGBoost,2026-05-01,future
206941,Storage,T+1,138.6127,133.0706,142.0705,129.0275,154.4156,113.3127,165.5546,52.2419,37.69,XGBoost,2026-02-01,future
206941,Storage,T+2,142.5477,140.9668,145.8156,123.4975,155.3106,105.2689,159.3772,54.1083,37.96,XGBoost,2026-03-01,future
206941,Storage,T+3,142.6476,127.7258,143.3468,117.885,166.2423,97.576,183.1892,85.6131,60.02,XGBoost,2026-04-01,future
206941,Storage,T+4,140.5491,133.0197,154.635,114.9054,161.3339,91.5333,191.2454,99.712,70.94,XGBoost,2026-05-01,future
206942,Storage,T+1,136.917,130.9611,136.9347,121.075,138.3995,99.3318,140.5363,41.2045,30.09,XGBoost,2026-02-01,future
206942,Storage,T+2,134.3455,122.5884,131.8663,110.8313,147.7835,87.3226,150.0081,62.6855,46.66,XGBoost,2026-03-01,future
206942,Storage,T+3,125.9473,123.8047,128.4042,109.805,146.8671,85.6138,140.1253,54.5115,43.28,XGBoost,2026-04-01,future
206942,Storage,T+4,124.9673,120.803,132.1503,102.0976,146.0361,84.2121,141.5053,57.2932,45.85,XGBoost,2026-05-01,future
206944,Storage,T+1,143.8397,143.5127,146.8488,138.0861,152.849,116.6452,154.797,38.1518,26.52,XGBoost,2026-02-01,future
206944,Storage,T+2,146.6354,143.2186,146.0739,129.8875,148.1115,106.296,156.2528,49.9568,34.07,XGBoost,2026-03-01,future
206944,Storage,T+3,146.7608,137.7511,148.6321,120.5923,159.4721,99.069,185.2895,86.2205,58.75,XGBoost,2026-04-01,future
206944,Storage,T+4,143.6394,137.6671,159.0412,119.1414,156.2702,96.4792,194.683,98.2038,68.37,XGBoost,2026-05-01,future
206945,Storage,T+1,137.9064,132.2365,139.101,121.4512,144.0796,99.5472,156.6525,57.1052,41.41,XGBoost,2026-02-01,future
206945,Storage,T+2,136.5427,124.3682,131.7298,111.0729,160.0048,87.9711,152.6682,64.6971,47.38,XGBoost,2026-03-01,future
206945,Storage,T+3,125.921,124.0783,128.6924,110.5411,150.4329,85.6923,144.0989,58.4066,46.38,XGBoost,2026-04-01,future
206945,Storage,T+4,125.1985,122.4104,131.7038,102.1421,147.6572,86.6876,141.7061,55.0186,43.95,XGBoost,2026-05-01,future
206967,Storage,T+1,24.6892,21.9428,26.695,22.4826,28.6984,20.7368,33.3972,12.6604,51.28,XGBoost,2026-02-01,future
206967,Storage,T+2,24.8846,23.8139,25.018,22.1169,28.3988,20.2796,31.3196,11.0401,44.37,XGBoost,2026-03-01,future
206967,Storage,T+3,22.6754,20.7011,23.6411,19.9238,24.8214,18.8533,31.7715,12.9181,56.97,XGBoost,2026-04-01,future
206967,Storage,T+4,23.5365,20.4918,26.5365,20.678,26.089,17.5329,32.3793,14.8465,63.08,XGBoost,2026-05-01,future
206980,Storage,T+1,234.0085,224.2131,256.7419,204.0953,257.7241,179.201,294.4594,115.2585,49.25,XGBoost,2026-02-01,future
206980,Storage,T+2,238.0034,216.1334,262.1946,199.3253,281.892,169.4182,303.9032,134.4849,56.51,XGBoost,2026-03-01,future
206980,Storage,T+3,234.967,212.6686,263.8525,187.1931,281.8567,176.4029,302.822,126.4191,53.8,XGBoost,2026-04-01,future
206980,Storage,T+4,238.4689,211.9017,262.1169,189.4109,259.8246,171.1718,297.7105,126.5387,53.06,XGBoost,2026-05-01,future
206983,Storage,T+1,233.5484,224.1132,257.0855,204.0953,257.7241,177.4078,294.4594,117.0516,50.12,XGBoost,2026-02-01,future
206983,Storage,T+2,238.0034,216.1251,262.1946,199.2506,281.2322,169.4182,303.9032,134.4849,56.51,XGBoost,2026-03-01,future
206983,Storage,T+3,235.0907,212.6142,263.8525,187.1931,280.3146,176.4029,302.822,126.4191,53.77,XGBoost,2026-04-01,future
206983,Storage,T+4,238.6956,211.9017,261.2491,189.4109,261.1108,171.1718,297.3238,126.152,52.85,XGBoost,2026-05-01,future
206986,Storage,T+1,234.0085,224.2131,256.7419,204.0953,257.7241,179.201,294.4594,115.2585,49.25,XGBoost,2026-02-01,future
206986,Storage,T+2,238.0034,216.1334,262.1946,199.5937,281.892,169.4182,304.2123,134.7941,56.64,XGBoost,2026-03-01,future
206986,Storage,T+3,234.967,212.6686,263.8525,187.1931,281.8806,176.4029,302.2872,125.8843,53.58,XGBoost,2026-04-01,future
206986,Storage,T+4,238.4689,211.897,262.1169,189.3989,259.8246,171.002,296.2582,125.2561,52.53,XGBoost,2026-05-01,future
207034,Storage,T+1,18.8008,18.0587,21.3879,19.1298,25.5615,17.1983,30.4324,13.2341,70.39,XGBoost,2026-02-01,future
207034,Storage,T+2,21.1343,19.8133,20.3924,16.8829,24.1197,15.9244,31.3558,15.4314,73.02,XGBoost,2026-03-01,future
207034,Storage,T+3,21.4051,19.2996,21.3539,18.4312,23.5017,17.3723,34.277,16.9047,78.97,XGBoost,2026-04-01,future
207034,Storage,T+4,22.1362,19.4024,23.2542,16.7084,26.1864,17.1403,28.4563,11.316,51.12,XGBoost,2026-05-01,future
224680,Storage,T+1,42.1478,39.7286,46.2795,38.1886,46.2026,33.0114,50.5684,17.557,41.66,XGBoost,2026-02-01,future
224680,Storage,T+2,42.4933,40.1084,46.049,35.1514,45.8616,33.4514,45.553,12.1016,28.48,XGBoost,2026-03-01,future
224680,Storage,T+3,38.4751,38.339,40.6034,35.6102,44.1566,34.0765,49.5139,15.4373,40.12,XGBoost,2026-04-01,future
224680,Storage,T+4,39.4703,36.6083,42.9858,35.7565,43.1051,34.138,48.7635,14.6255,37.05,XGBoost,2026-05-01,future
224751,Storage,T+1,30.4745,27.7553,42.3905,24.5827,51.6792,21.717,60.1348,38.4178,126.07,XGBoost,2026-02-01,future
224751,Storage,T+2,36.8796,29.7134,46.2384,20.7407,55.3359,17.3362,61.0908,43.7546,118.64,XGBoost,2026-03-01,future
224751,Storage,T+3,34.0593,25.9732,45.718,19.7572,53.7309,17.2863,72.0045,54.7182,160.66,XGBoost,2026-04-01,future
224751,Storage,T+4,33.0737,24.5713,39.5974,22.1676,46.5603,17.7758,60.9176,43.1418,130.44,XGBoost,2026-05-01,future
235518,Storage,T+1,118.0811,125.9837,129.1431,117.1657,150.5568,91.7137,247.192,155.4784,131.67,XGBoost,2026-02-01,future
235518,Storage,T+2,116.3531,112.2086,132.797,100.4644,172.5487,90.3064,213.8207,123.5143,106.15,XGBoost,2026-03-01,future
235518,Storage,T+3,109.9846,113.0721,161.512,100.1471,188.9848,87.2842,246.2734,158.9892,144.56,XGBoost,2026-04-01,future
235518,Storage,T+4,111.9913,109.9023,138.2612,98.7475,186.3627,82.0813,250.289,168.2077,150.2,XGBoost,2026-05-01,future
235519,Storage,T+1,118.0811,125.9837,129.1431,117.1657,150.5568,91.7137,247.192,155.4784,131.67,XGBoost,2026-02-01,future
235519,Storage,T+2,116.3531,112.2086,132.797,100.4644,172.5487,90.3064,213.84,123.5335,106.17,XGBoost,2026-03-01,future
235519,Storage,T+3,109.9846,113.0721,161.512,100.1471,188.9848,87.271,246.2734,159.0024,144.57,XGBoost,2026-04-01,future
235519,Storage,T+4,111.8732,109.9023,138.2612,98.7475,187.2425,82.0813,250.289,168.2077,150.36,XGBoost,2026-05-01,future
235520,Storage,T+1,118.0811,125.9837,129.1431,117.1254,150.5568,91.7137,241.0803,149.3666,126.49,XGBoost,2026-02-01,future
235520,Storage,T+2,116.3531,112.2086,132.797,100.4683,172.5487,90.3064,213.8207,123.5143,106.15,XGBoost,2026-03-01,future
235520,Storage,T+3,109.9846,113.0721,161.512,100.3026,189.1106,87.2842,246.2734,158.9892,144.56,XGBoost,2026-04-01,future
235520,Storage,T+4,111.9913,109.9023,138.2612,98.7475,186.3627,82.0813,250.289,168.2077,150.2,XGBoost,2026-05-01,future
242866,Storage,T+1,14.1475,13.0507,18.2212,12.5184,22.2173,12.0311,34.1068,22.0757,156.04,XGBoost,2026-02-01,future
242866,Storage,T+2,15.9598,11.2957,16.8505,11.1639,31.1652,10.7509,31.8503,21.0994,132.2,XGBoost,2026-03-01,future
242866,Storage,T+3,13.6336,10.5826,19.2784,10.7198,24.8884,10.6543,44.2993,33.645,246.78,XGBoost,2026-04-01,future
242866,Storage,T+4,10.7317,9.101,18.0532,11.1548,26.858,10.6665,41.9561,31.2896,291.56,XGBoost,2026-05-01,future
242868,Storage,T+1,141.0555,128.2665,147.7578,121.1695,150.1617,99.1819,155.0791,55.8972,39.63,XGBoost,2026-02-01,future
242868,Storage,T+2,129.103,115.2832,136.1777,107.7278,153.1294,89.209,152.2682,63.0591,48.84,XGBoost,2026-03-01,future
242868,Storage,T+3,120.8141,114.844,124.1587,101.9955,146.5558,84.1711,146.0037,61.8327,51.18,XGBoost,2026-04-01,future
242868,Storage,T+4,121.3222,112.3886,126.3923,101.749,141.3628,86.6871,158.478,71.7909,59.17,XGBoost,2026-05-01,future
242875,Storage,T+1,24.6892,22.0828,26.746,22.6121,28.6984,20.7368,33.4362,12.6994,51.44,XGBoost,2026-02-01,future
242875,Storage,T+2,24.8786,23.8056,25.018,22.0284,28.3988,20.2796,31.3196,11.0401,44.38,XGBoost,2026-03-01,future
242875,Storage,T+3,22.5618,20.6712,23.6411,19.9238,24.8214,18.8533,31.7818,12.9285,57.3,XGBoost,2026-04-01,future
242875,Storage,T+4,23.5072,20.4153,26.5365,20.678,26.148,17.5329,32.3793,14.8465,63.16,XGBoost,2026-05-01,future
242879,Storage,T+1,40.2756,38.5598,41.6922,37.7543,42.1321,33.7011,47.0601,13.359,33.17,XGBoost,2026-02-01,future
242879,Storage,T+2,41.1903,40.0117,43.1861,35.4378,45.0877,33.878,48.8727,14.9946,36.4,XGBoost,2026-03-01,future
242879,Storage,T+3,37.8199,37.9732,42.3789,35.0156,42.1376,33.9011,51.7026,17.8014,47.07,XGBoost,2026-04-01,future
242879,Storage,T+4,39.7649,38.2063,40.3747,34.6954,42.0639,34.4637,47.2183,12.7545,32.07,XGBoost,2026-05-01,future
242881,Storage,T+1,49.014,49.1412,49.061,47.7912,49.3806,42.1384,49.8564,7.7181,15.75,XGBoost,2026-02-01,future
242881,Storage,T+2,50.8631,47.109,48.172,44.4851,51.048,43.3713,47.9047,4.5334,8.91,XGBoost,2026-03-01,future
242881,Storage,T+3,49.9906,45.9595,50.7211,42.0313,54.8051,44.3264,57.5305,13.2041,26.41,XGBoost,2026-04-01,future
242881,Storage,T+4,50.1058,47.8466,51.4168,43.8828,52.6701,45.5283,56.6212,11.0929,22.14,XGBoost,2026-05-01,future
242882,Storage,T+1,68.9778,67.6161,68.9486,60.2507,74.2691,51.8086,79.7464,27.9378,40.5,XGBoost,2026-02-01,future
242882,Storage,T+2,67.4646,64.4562,74.2343,54.7082,80.3311,47.9127,80.4946,32.5819,48.29,XGBoost,2026-03-01,future
242882,Storage,T+3,64.4457,61.9039,75.3875,56.3482,79.7491,50.8588,83.3916,32.5328,50.48,XGBoost,2026-04-01,future
242882,Storage,T+4,66.2724,62.2813,74.5503,57.4614,73.8765,48.9937,80.9945,32.0008,48.29,XGBoost,2026-05-01,future
242886,Storage,T+1,24.6892,22.0955,26.823,22.6121,28.6984,20.7368,33.4362,12.6994,51.44,XGBoost,2026-02-01,future
242886,Storage,T+2,24.8786,23.8056,25.018,22.0284,28.3988,20.2796,31.3196,11.0401,44.38,XGBoost,2026-03-01,future
242886,Storage,T+3,22.5618,20.6712,23.6411,19.9667,24.8214,18.85,31.4946,12.6445,56.04,XGBoost,2026-04-01,future
242886,Storage,T+4,23.3635,20.2363,26.0416,20.2049,25.9755,17.5329,32.6617,15.1289,64.75,XGBoost,2026-05-01,future
242890,Storage,T+1,44.693,39.8776,44.0797,38.3614,42.6415,33.1306,44.2971,11.1664,24.98,XGBoost,2026-02-01,future
242890,Storage,T+2,42.0114,39.539,45.699,34.0147,44.0801,33.7099,44.5067,10.7968,25.7,XGBoost,2026-03-01,future
242890,Storage,T+3,41.3186,37.0188,43.4321,35.0777,44.4705,33.3797,48.0533,14.6736,35.51,XGBoost,2026-04-01,future
242890,Storage,T+4,40.1859,39.1272,44.0384,35.4585,43.4594,35.9187,48.1725,12.2537,30.49,XGBoost,2026-05-01,future
242893,Storage,T+1,68.9778,67.6161,68.9486,60.2493,74.2691,51.8086,79.7464,27.9378,40.5,XGBoost,2026-02-01,future
242893,Storage,T+2,67.7803,64.4562,74.2343,54.7082,80.3311,47.9127,80.5651,32.6524,48.17,XGBoost,2026-03-01,future
242893,Storage,T+3,64.4457,61.9039,75.3875,56.3003,79.7491,50.8588,83.3916,32.5328,50.48,XGBoost,2026-04-01,future
242893,Storage,T+4,66.2724,62.5328,74.5503,57.4614,73.5832,48.5842,80.9945,32.4103,48.9,XGBoost,2026-05-01,future
242898,Storage,T+1,21.3254,21.8193,23.9298,20.623,27.2541,16.811,32.2797,15.4687,72.54,XGBoost,2026-02-01,future
242898,Storage,T+2,22.3796,20.9732,21.8437,19.418,25.4211,16.6576,39.2155,22.5579,100.8,XGBoost,2026-03-01,future
242898,Storage,T+3,23.3902,20.817,26.3703,19.9213,26.9882,16.7668,35.4469,18.6801,79.86,XGBoost,2026-04-01,future
242898,Storage,T+4,23.8231,22.6186,26.5822,20.1935,27.7234,17.1985,35.0616,17.8631,74.98,XGBoost,2026-05-01,future
242905,Storage,T+1,40.4601,38.4961,40.6262,37.6487,42.2753,33.4653,45.9071,12.4418,30.75,XGBoost,2026-02-01,future
242905,Storage,T+2,41.7505,40.3499,43.2739,35.4169,44.7172,33.4006,47.4248,14.0242,33.59,XGBoost,2026-03-01,future
242905,Storage,T+3,37.9922,37.9773,42.2932,34.9371,42.6198,33.5271,50.6292,17.1021,45.01,XGBoost,2026-04-01,future
242905,Storage,T+4,39.9574,38.7113,41.1737,34.6159,42.383,35.227,47.0097,11.7827,29.49,XGBoost,2026-05-01,future
242907,Storage,T+1,49.8835,48.4634,48.6181,47.991,48.444,42.7408,48.501,5.7602,11.55,XGBoost,2026-02-01,future
242907,Storage,T+2,50.9354,46.6112,48.4585,43.5089,51.1302,43.4842,48.4619,4.9777,9.77,XGBoost,2026-03-01,future
242907,Storage,T+3,49.3726,45.3802,51.2525,41.7155,54.6211,44.6605,56.5193,11.8588,24.02,XGBoost,2026-04-01,future
242907,Storage,T+4,49.9139,47.8783,51.1628,43.9295,51.8844,45.5474,54.5291,8.9817,17.99,XGBoost,2026-05-01,future
242908,Storage,T+1,66.8637,64.962,67.1124,59.8265,76.0939,51.3998,81.0444,29.6446,44.34,XGBoost,2026-02-01,future
242908,Storage,T+2,66.8527,62.4625,72.1495,54.8051,80.5786,47.908,80.8391,32.9311,49.26,XGBoost,2026-03-01,future
242908,Storage,T+3,64.1048,62.1715,74.0362,56.4428,80.433,50.8588,82.2321,31.3734,48.94,XGBoost,2026-04-01,future
242908,Storage,T+4,67.2452,63.9602,73.5822,57.2445,75.8431,47.3481,80.6582,33.3101,49.54,XGBoost,2026-05-01,future
242912,Storage,T+1,135.5004,129.1143,136.4244,118.8134,142.4574,94.1235,156.3717,62.2482,45.94,XGBoost,2026-02-01,future
242912,Storage,T+2,133.3775,122.85,133.9676,110.0777,156.5475,89.5161,153.7155,64.1994,48.13,XGBoost,2026-03-01,future
242912,Storage,T+3,127.3982,120.8324,131.0318,110.4625,159.4662,87.1047,144.3461,57.2415,44.93,XGBoost,2026-04-01,future
242912,Storage,T+4,129.0731,120.8071,136.5656,102.0631,150.3668,85.9237,141.7769,55.8532,43.27,XGBoost,2026-05-01,future
242927,Storage,T+1,78.5668,76.7849,80.8474,70.8209,87.1489,61.5139,104.8095,43.2956,55.11,XGBoost,2026-02-01,future
242927,Storage,T+2,77.645,71.5677,82.6695,66.4212,88.3095,57.2722,104.989,47.7168,61.46,XGBoost,2026-03-01,future
242927,Storage,T+3,75.5087,69.0183,86.8536,62.5946,98.6466,52.8662,106.0969,53.2306,70.5,XGBoost,2026-04-01,future
242927,Storage,T+4,84.6881,70.5862,91.0027,61.8308,92.1769,50.9892,110.3031,59.3139,70.04,XGBoost,2026-05-01,future
242933,Storage,T+1,49.014,49.0343,49.061,47.7912,49.4828,42.1384,49.8564,7.7181,15.75,XGBoost,2026-02-01,future
242933,Storage,T+2,50.7768,46.9705,48.2001,44.4189,51.1784,43.3713,48.2717,4.9004,9.65,XGBoost,2026-03-01,future
242933,Storage,T+3,50.068,46.0091,50.7903,42.1111,55.1657,44.3264,57.4652,13.1389,26.24,XGBoost,2026-04-01,future
242933,Storage,T+4,50.1058,47.8819,51.4168,43.8828,53.1956,45.5283,57.9326,12.4043,24.76,XGBoost,2026-05-01,future
242942,Storage,T+1,49.014,49.1412,49.061,47.7912,49.3806,42.1384,49.8564,7.7181,15.75,XGBoost,2026-02-01,future
242942,Storage,T+2,50.8631,47.109,48.172,44.4851,51.048,43.3602,47.9047,4.5444,8.93,XGBoost,2026-03-01,future
242942,Storage,T+3,49.9906,45.9595,50.7211,41.9587,54.8013,44.3264,57.5305,13.2041,26.41,XGBoost,2026-04-01,future
242942,Storage,T+4,50.1058,47.842,51.4168,43.8782,52.6701,45.5283,56.635,11.1068,22.17,XGBoost,2026-05-01,future
245922,Storage,T+1,45.4856,41.1418,45.0838,40.0664,44.2132,33.3464,44.9358,11.5894,25.48,XGBoost,2026-02-01,future
245922,Storage,T+2,45.2374,40.0839,47.4747,34.6057,46.1915,34.1613,47.6053,13.444,29.72,XGBoost,2026-03-01,future
245922,Storage,T+3,42.7812,39.1297,44.758,34.366,45.487,34.7418,49.0516,14.3098,33.45,XGBoost,2026-04-01,future
245922,Storage,T+4,42.6178,37.5237,44.8168,34.2525,43.0746,35.8847,48.3812,12.4965,29.32,XGBoost,2026-05-01,future
245924,Storage,T+1,70.6505,67.4447,75.4597,61.7155,79.5032,54.2382,83.8036,29.5653,41.85,XGBoost,2026-02-01,future
245924,Storage,T+2,72.4673,61.1773,83.7077,53.9772,83.0956,47.0083,85.6868,38.6785,53.37,XGBoost,2026-03-01,future
245924,Storage,T+3,68.4473,63.1594,85.2901,57.1645,84.3057,49.2689,91.7225,42.4537,62.02,XGBoost,2026-04-01,future
245924,Storage,T+4,67.0201,62.7589,81.0116,55.2695,79.9035,47.4548,92.9662,45.5114,67.91,XGBoost,2026-05-01,future
245930,Storage,T+1,45.4856,41.1607,45.0838,40.0515,44.2132,33.3464,44.9358,11.5894,25.48,XGBoost,2026-02-01,future
245930,Storage,T+2,45.3067,40.0567,47.4747,35.0419,46.1915,34.1613,47.6053,13.444,29.67,XGBoost,2026-03-01,future
245930,Storage,T+3,42.9026,39.1136,44.758,34.366,45.4003,34.7176,49.0516,14.3341,33.41,XGBoost,2026-04-01,future
245930,Storage,T+4,42.5024,37.476,44.8168,34.2407,43.0746,35.8847,48.3812,12.4965,29.4,XGBoost,2026-05-01,future
245936,Storage,T+1,278.6702,254.2645,302.5474,235.3922,314.7658,188.6521,354.0922,165.4401,59.37,XGBoost,2026-02-01,future
245936,Storage,T+2,269.7297,235.7315,296.4421,207.1449,300.5489,167.7243,371.7426,204.0183,75.64,XGBoost,2026-03-01,future
245936,Storage,T+3,253.0736,236.3312,286.1298,208.2673,299.3951,172.9465,363.5062,190.5598,75.3,XGBoost,2026-04-01,future
245936,Storage,T+4,241.3372,229.5132,282.4285,199.9234,281.4127,158.7195,333.6406,174.9211,72.48,XGBoost,2026-05-01,future
245940,Storage,T+1,45.2627,40.9853,45.0049,40.0664,43.2624,33.695,44.64,10.945,24.18,XGBoost,2026-02-01,future
245940,Storage,T+2,45.1498,40.8006,46.1561,35.2915,45.2391,33.8479,45.4672,11.6193,25.74,XGBoost,2026-03-01,future
245940,Storage,T+3,42.0762,39.2788,43.3929,34.1283,44.0409,35.0608,48.5166,13.4557,31.98,XGBoost,2026-04-01,future
245940,Storage,T+4,41.2186,38.4423,43.9948,33.882,42.6338,35.8678,47.1675,11.2997,27.41,XGBoost,2026-05-01,future
245942,Storage,T+1,66.6311,67.0178,79.439,61.0424,87.1017,52.7646,93.4891,40.7245,61.12,XGBoost,2026-02-01,future
245942,Storage,T+2,70.3668,56.6135,86.8671,51.9884,81.9289,46.2259,86.0922,39.8663,56.66,XGBoost,2026-03-01,future
