gc_id,segment,model,n_horizons,mape_median,mape_mean,mape_p95,mae,rmse,bias,bias_pct,best_horizon
254960,Storage,LSTM,4,5.76,5.77,10.19,8.325,9.9839,-8.325,-5.76,T+3
254960,Storage,XGBoost,4,6.61,6.61,12.28,9.2682,11.4712,9.2682,6.61,T+4
254960,Storage,LightGBM,4,12.25,10.09,14.76,14.314,16.4642,14.314,10.09,T+4
254962,Storage,XGBoost,4,6.42,6.54,12.3,9.1483,11.2628,9.1483,6.55,T+4
254962,Storage,LSTM,4,7.58,7.53,11.67,10.7729,12.0058,-10.7729,-7.52,T+3
254962,Storage,LightGBM,4,12.65,10.15,14.88,14.3528,16.6653,14.3528,10.15,T+4
254964,Storage,XGBoost,4,6.55,6.63,12.42,9.3628,11.6106,7.1193,5.14,T+4
254964,Storage,LightGBM,4,8.6,8.36,14.38,12.0361,14.171,12.0361,8.36,T+4
254964,Storage,LSTM,4,9.15,8.1,12.34,11.876,13.5948,-11.876,-8.1,T+3
254966,Storage,LightGBM,4,5.94,5.62,9.05,7.7414,8.8184,6.9725,5.08,T+4
254966,Storage,LSTM,4,6.6,6.09,8.11,8.4557,9.0054,-8.4557,-6.09,T+3
254966,Storage,XGBoost,4,6.69,5.51,7.65,7.5399,8.3859,6.9143,5.07,T+4
254968,Storage,XGBoost,4,3.46,5.08,11.71,7.119,9.5878,7.119,5.08,T+4
254968,Storage,LSTM,4,6.11,6.62,13.05,9.853,12.5841,-9.853,-6.61,T+3
254968,Storage,LightGBM,4,10.09,8.45,12.04,12.151,13.6333,12.151,8.45,T+4
254970,Storage,LSTM,4,5.27,5.09,8.98,7.31,8.8036,-7.31,-5.09,T+3
254970,Storage,XGBoost,4,7.15,6.71,11.79,9.433,11.6539,9.433,6.71,T+4
254970,Storage,LightGBM,4,14.96,11.8,16.86,16.5889,19.2261,16.5889,11.79,T+4
254972,Storage,LSTM,4,7.06,8.24,11.25,11.1931,11.658,-11.1931,-8.24,T+1
254972,Storage,LightGBM,4,7.27,7.9,14.92,10.5406,12.7601,9.7717,7.36,T+4
254972,Storage,XGBoost,4,7.3,7.21,12.51,9.6154,11.2556,8.9899,6.77,T+4
254980,Storage,LSTM,4,2.68,3.44,5.97,4.8767,5.5894,-2.8401,-1.91,T+2
254980,Storage,XGBoost,4,6.26,6.49,11.64,9.1236,11.3713,9.1236,6.49,T+4
254980,Storage,LightGBM,4,12.45,10.47,16.58,14.7883,17.5268,14.6993,10.4,T+4
255043,Storage,LightGBM,4,9.96,10.2,15.9,6.8004,7.4473,-6.8004,-10.2,T+4
255043,Storage,XGBoost,4,11.93,11.75,14.19,7.8577,7.9859,-7.8577,-11.74,T+2
255043,Storage,LSTM,4,19.13,18.61,20.73,12.4368,12.4941,12.4368,18.61,T+4
255045,Storage,LightGBM,4,10.21,9.89,18.2,7.9606,10.197,-7.8394,-9.71,T+4
255045,Storage,LSTM,4,11.9,10.45,16.57,7.6258,8.7557,2.1467,4.15,T+2
255045,Storage,XGBoost,4,13.55,11.96,18.24,9.3689,10.9316,-9.3689,-11.95,T+4
255049,Storage,LSTM,4,9.9,10.02,15.15,7.6278,8.5538,-1.016,-0.12,T+2
255049,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255049,Storage,XGBoost,4,13.51,11.93,18.23,9.3538,10.9188,-9.3538,-11.93,T+4
255051,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255051,Storage,LSTM,4,11.62,10.21,14.72,7.6233,8.5047,0.4678,1.88,T+2
255051,Storage,XGBoost,4,13.51,11.93,18.23,9.3538,10.9188,-9.3538,-11.93,T+4
255053,Storage,LSTM,4,10.13,10.04,15.03,7.6262,8.5355,-0.854,0.1,T+2
255053,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255053,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255055,Storage,LightGBM,4,10.12,9.73,18.04,7.8417,10.1079,-7.8417,-9.73,T+4
255055,Storage,LSTM,4,11.32,10.14,14.44,7.6254,8.4926,-0.0588,1.17,T+2
255055,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255059,Storage,LSTM,4,9.8,10.0,15.19,7.6205,8.5552,-1.0724,-0.2,T+2
255059,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255059,Storage,XGBoost,4,13.51,11.93,18.23,9.3538,10.9188,-9.3538,-11.93,T+4
255061,Storage,LightGBM,4,8.29,8.68,17.28,7.1146,9.5753,-7.0038,-8.52,T+3
255061,Storage,LSTM,4,12.04,10.92,18.06,7.8879,9.0498,3.13,5.48,T+2
255061,Storage,XGBoost,4,13.77,12.33,18.36,9.6387,11.0812,-9.6387,-12.33,T+4
255063,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255063,Storage,LSTM,4,11.7,10.28,15.28,7.62,8.545,0.9741,2.57,T+2
255063,Storage,XGBoost,4,13.51,11.93,18.23,9.3538,10.9188,-9.3538,-11.93,T+4
255065,Storage,LightGBM,4,10.13,9.76,18.13,7.87,10.1468,-7.87,-9.77,T+4
255065,Storage,LSTM,4,11.6,10.19,14.47,7.6228,8.494,0.2621,1.6,T+2
255065,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255067,Storage,LSTM,4,8.59,9.9,15.8,7.6248,8.6995,-1.8894,-1.3,T+2
255067,Storage,LightGBM,4,10.12,9.74,18.08,7.852,10.1247,-7.852,-9.74,T+4
255067,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255069,Storage,LightGBM,4,10.12,9.77,18.04,7.8675,10.1081,-7.8675,-9.77,T+4
255069,Storage,LSTM,4,11.6,10.2,14.54,7.6231,8.4946,0.3261,1.69,T+2
255069,Storage,XGBoost,4,13.45,12.0,18.22,9.3978,10.9048,-9.3978,-12.0,T+4
255071,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255071,Storage,LSTM,4,10.14,10.04,15.02,7.6251,8.5333,-0.8485,0.1,T+2
255071,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255073,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255073,Storage,LSTM,4,11.73,10.3,15.43,7.6246,8.5609,1.1222,2.77,T+2
255073,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255077,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255077,Storage,LSTM,4,11.62,10.2,14.61,7.6183,8.4936,0.3984,1.79,T+2
255077,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255079,Storage,LightGBM,4,10.13,9.78,18.18,7.8804,10.1636,-7.8804,-9.78,T+4
255079,Storage,LSTM,4,11.42,10.16,14.39,7.6251,8.4918,0.009,1.26,T+2
255079,Storage,XGBoost,4,13.51,11.94,18.24,9.3574,10.9241,-9.3574,-11.94,T+4
255081,Storage,LightGBM,4,10.17,9.76,18.07,7.8638,10.1348,-7.8638,-9.76,T+4
255081,Storage,LSTM,4,11.64,10.22,14.81,7.6201,8.5045,0.5846,2.04,T+2
255081,Storage,XGBoost,4,13.48,11.92,18.22,9.342,10.9001,-9.342,-11.92,T+4
255083,Storage,LightGBM,4,10.19,9.8,18.19,7.8985,10.1838,-7.8985,-9.8,T+4
255083,Storage,LSTM,4,11.93,10.48,16.97,7.6202,8.8217,2.416,4.52,T+2
255083,Storage,XGBoost,4,13.55,11.95,18.23,9.3653,10.9263,-9.3653,-11.95,T+4
255085,Storage,LightGBM,4,10.17,9.76,18.06,7.8598,10.1283,-7.8598,-9.75,T+4
255085,Storage,LSTM,4,11.59,10.18,14.38,7.6236,8.4913,0.1852,1.5,T+2
255085,Storage,XGBoost,4,13.55,12.05,18.24,9.4341,10.9414,-9.4341,-12.05,T+4
255087,Storage,LightGBM,4,10.17,9.76,18.07,7.8638,10.1348,-7.8638,-9.76,T+4
255087,Storage,LSTM,4,11.81,10.38,16.01,7.6264,8.645,1.6216,3.44,T+2
255087,Storage,XGBoost,4,13.48,11.92,18.22,9.342,10.9001,-9.342,-11.92,T+4
255089,Storage,LightGBM,4,10.19,9.74,18.0,7.8483,10.1029,-7.8483,-9.74,T+4
255089,Storage,LSTM,4,11.98,10.6,17.44,7.6802,8.9149,2.7298,4.94,T+2
255089,Storage,XGBoost,4,13.55,11.95,18.23,9.3653,10.9263,-9.3653,-11.95,T+4
255093,Storage,LightGBM,4,10.17,9.78,18.15,7.8826,10.1651,-7.8826,-9.78,T+4
255093,Storage,LSTM,4,11.65,10.23,14.83,7.6241,8.5092,0.5771,2.03,T+2
255093,Storage,XGBoost,4,13.55,11.96,18.24,9.3689,10.9316,-9.3689,-11.95,T+4
255095,Storage,LightGBM,4,10.17,9.79,18.06,7.8856,10.1285,-7.8856,-9.79,T+4
255095,Storage,LSTM,4,11.91,10.46,16.8,7.6242,8.7953,2.3001,4.36,T+2
255095,Storage,XGBoost,4,13.48,12.02,18.22,9.4072,10.9099,-9.4072,-12.01,T+4
255097,Storage,LightGBM,4,10.18,9.76,17.99,7.8568,10.0996,-7.8205,-9.7,T+4
255097,Storage,LSTM,4,11.61,10.2,14.53,7.6266,8.499,0.3085,1.67,T+2
255097,Storage,XGBoost,4,13.79,12.07,18.23,9.4423,10.976,-9.4423,-12.07,T+4
255099,Storage,LightGBM,4,3.12,3.32,6.56,2.202,2.9234,-0.1902,-0.33,T+4
255099,Storage,XGBoost,4,4.5,5.84,10.71,3.8841,4.5074,-1.8861,-2.87,T+2
255099,Storage,LSTM,4,8.82,8.23,10.23,5.4754,5.6339,5.4754,8.23,T+4
255105,Storage,LightGBM,4,10.17,9.78,18.15,7.8826,10.1651,-7.8826,-9.78,T+4
255105,Storage,LSTM,4,11.59,10.18,14.43,7.6225,8.4933,0.2196,1.55,T+2
255105,Storage,XGBoost,4,13.55,11.96,18.24,9.3689,10.9316,-9.3689,-11.95,T+4
255109,Storage,LightGBM,4,10.19,9.8,18.19,7.8985,10.1838,-7.8985,-9.8,T+4
255109,Storage,LSTM,4,10.98,10.11,14.59,7.6196,8.4891,-0.2771,0.87,T+2
255109,Storage,XGBoost,4,13.55,11.95,18.23,9.3653,10.9263,-9.3653,-11.95,T+4
255111,Storage,LightGBM,4,9.07,8.35,14.82,6.4871,8.1579,-6.4871,-8.36,T+4
255111,Storage,LSTM,4,9.82,9.03,15.01,6.4518,7.4169,2.54,4.37,T+2
255111,Storage,XGBoost,4,12.7,10.63,14.86,8.031,9.076,-8.031,-10.63,T+4
255117,Storage,LightGBM,4,10.19,9.88,18.19,7.9523,10.1845,-7.8311,-9.7,T+4
255117,Storage,LSTM,4,11.78,10.34,15.78,7.622,8.6061,1.4239,3.18,T+2
255117,Storage,XGBoost,4,13.55,11.95,18.23,9.3653,10.9263,-9.3653,-11.95,T+4
255119,Storage,LightGBM,4,10.19,9.88,18.19,7.9523,10.1845,-7.8311,-9.7,T+4
255119,Storage,LSTM,4,11.62,10.21,14.62,7.6265,8.5,0.3965,1.79,T+2
255119,Storage,XGBoost,4,13.55,11.95,18.23,9.3653,10.9263,-9.3653,-11.95,T+4
255121,Storage,LightGBM,4,10.19,9.88,18.19,7.9523,10.1845,-7.8311,-9.7,T+4
255121,Storage,LSTM,4,11.62,10.21,14.64,7.6215,8.4973,0.4195,1.82,T+2
255121,Storage,XGBoost,4,13.55,11.95,18.23,9.3653,10.9263,-9.3653,-11.95,T+4
255123,Storage,LightGBM,4,10.19,9.88,18.19,7.9523,10.1845,-7.8311,-9.7,T+4
255123,Storage,LSTM,4,11.7,10.28,15.23,7.6215,8.5375,0.9573,2.54,T+2
255123,Storage,XGBoost,4,13.55,11.96,18.24,9.3689,10.9316,-9.3689,-11.95,T+4
255125,Storage,LightGBM,4,9.76,9.6,17.98,7.7403,9.9709,-7.6707,-9.5,T+4
255125,Storage,LSTM,4,11.82,10.39,16.13,7.6239,8.6642,1.7478,3.61,T+2
255125,Storage,XGBoost,4,13.48,12.02,18.22,9.4093,10.9124,-9.4093,-12.02,T+4
255127,Storage,LightGBM,4,10.19,9.82,18.0,7.9021,10.1036,-7.7809,-9.65,T+4
255127,Storage,LSTM,4,11.65,10.23,14.81,7.6253,8.5088,0.5731,2.02,T+2
255127,Storage,XGBoost,4,13.55,11.95,18.23,9.3653,10.9263,-9.3653,-11.95,T+4
255129,Storage,LightGBM,4,8.85,7.77,12.75,4.9952,5.8786,-1.5492,-2.03,T+2
255129,Storage,XGBoost,4,10.98,10.86,17.01,6.9632,7.732,-2.7759,-3.88,T+2
255129,Storage,LSTM,4,20.66,20.61,28.15,13.0285,13.4554,13.0285,20.61,T+4
255131,Storage,LightGBM,4,10.17,9.86,18.15,7.9364,10.1658,-7.8152,-9.68,T+4
255131,Storage,LSTM,4,11.82,10.39,16.16,7.6234,8.6694,1.7607,3.63,T+2
255131,Storage,XGBoost,4,13.55,11.96,18.24,9.3689,10.9316,-9.3689,-11.95,T+4
255176,Storage,LSTM,4,28.34,30.74,41.64,8.6076,10.0328,-3.8423,-3.66,T+3
255176,Storage,XGBoost,4,37.15,36.58,64.26,7.42,8.3626,4.7725,29.91,T+2
255176,Storage,LightGBM,4,38.44,34.26,54.27,7.9021,8.8899,1.8141,18.94,T+2
255179,Storage,LSTM,4,27.56,29.15,45.44,8.8974,11.0272,-5.7669,-11.31,T+3
255179,Storage,LightGBM,4,49.56,51.77,91.79,10.5328,11.6908,7.3036,43.65,T+2
255179,Storage,XGBoost,4,51.27,53.26,97.1,10.5392,12.114,8.1815,47.33,T+1
255182,Storage,LSTM,4,23.98,26.78,46.76,8.3279,10.9476,-5.9857,-13.41,T+3
255182,Storage,LightGBM,4,59.05,54.69,96.04,10.6969,12.389,10.0834,53.15,T+1
255182,Storage,XGBoost,4,66.69,60.86,102.43,12.3058,13.8261,12.3058,60.86,T+1
255185,Storage,LSTM,4,24.77,27.71,45.84,8.465,10.8793,-5.5887,-11.31,T+3
255185,Storage,LightGBM,4,38.35,36.43,63.11,8.5523,10.0813,1.0652,17.52,T+2
255185,Storage,XGBoost,4,43.06,38.98,53.81,9.5393,10.4259,1.5361,19.06,T+2
255188,Storage,LSTM,4,24.49,26.44,49.39,8.6719,11.7259,-7.1457,-17.69,T+3
255188,Storage,LightGBM,4,51.75,50.12,80.61,10.539,11.1479,7.3614,42.13,T+1
255188,Storage,XGBoost,4,61.2,56.37,92.33,11.5857,12.6347,9.5586,51.27,T+1
255191,Storage,LSTM,4,22.65,26.01,53.54,8.992,12.7511,-8.7253,-24.45,T+4
255191,Storage,LightGBM,4,47.64,46.28,72.61,9.9164,10.3055,6.593,37.92,T+1
255191,Storage,XGBoost,4,59.31,54.23,87.28,11.1995,12.1153,9.0191,48.75,T+1
255194,Storage,LSTM,4,25.55,28.5,46.77,8.847,11.3698,-5.8461,-11.4,T+3
255194,Storage,LightGBM,4,38.33,36.36,59.71,8.8861,10.3746,0.1761,14.46,T+2
255194,Storage,XGBoost,4,43.8,38.7,53.33,9.6362,10.7475,1.1298,18.04,T+2
255275,Storage,XGBoost,4,18.19,24.77,56.29,10.5069,13.3328,7.2943,20.05,T+2
255275,Storage,LightGBM,4,19.29,22.92,48.33,9.8698,12.1368,7.1817,19.05,T+2
255275,Storage,LSTM,4,25.83,33.66,71.9,14.3636,17.5958,12.2966,30.69,T+1
255278,Storage,XGBoost,4,13.93,20.66,45.84,8.9253,10.8704,3.9982,12.53,T+2
255278,Storage,LightGBM,4,16.26,22.75,49.68,9.7465,11.786,6.245,17.13,T+2
255278,Storage,LSTM,4,31.28,35.89,71.4,15.3407,18.0387,15.3407,35.89,T+1
255281,Storage,XGBoost,4,23.65,30.49,56.11,15.2366,16.0616,2.2296,13.48,T+2
255281,Storage,LightGBM,4,24.76,27.93,47.75,14.1739,14.8124,1.8942,11.99,T+2
255281,Storage,LSTM,4,30.42,35.47,70.28,16.7534,18.8399,6.5076,22.47,T+2
255898,Storage,LightGBM,4,4.54,7.89,19.38,3.5521,5.2844,-3.5521,-7.89,T+4
255898,Storage,XGBoost,4,17.89,15.9,26.99,6.8809,8.3557,-6.8723,-15.88,T+4
255898,Storage,LSTM,4,20.29,18.52,26.17,7.6168,8.1184,7.6168,18.52,T+1
255899,Storage,LightGBM,4,4.31,7.63,19.39,3.447,5.2719,-3.445,-7.62,T+4
255899,Storage,XGBoost,4,17.68,16.02,27.18,6.9355,8.3658,-6.8011,-15.69,T+4
255899,Storage,LSTM,4,28.45,26.55,34.72,10.9979,11.3518,10.9979,26.55,T+1
255900,Storage,LightGBM,4,4.29,7.69,19.38,3.4718,5.2706,-3.4718,-7.69,T+4
255900,Storage,XGBoost,4,17.89,15.9,26.99,6.8809,8.3557,-6.8723,-15.88,T+4
255900,Storage,LSTM,4,19.94,18.18,25.81,7.474,7.9836,7.474,18.18,T+1
255901,Storage,LightGBM,4,4.29,7.62,19.38,3.4427,5.2702,-3.4427,-7.62,T+4
255901,Storage,LSTM,4,15.32,13.62,20.97,5.5558,6.2268,5.5558,13.62,T+1
255901,Storage,XGBoost,4,17.89,15.9,26.99,6.8792,8.3546,-6.8706,-15.88,T+4
255902,Storage,LightGBM,4,9.78,10.52,20.94,4.3453,5.839,-0.7631,-0.42,T+4
255902,Storage,XGBoost,4,11.35,12.79,26.12,5.3674,7.2534,-4.1943,-9.49,T+4
255902,Storage,LSTM,4,45.05,41.98,57.77,15.9476,16.5672,15.9476,41.98,T+1
255903,Storage,LightGBM,4,8.7,9.94,20.64,4.4124,5.8598,-4.399,-9.9,T+4
255903,Storage,XGBoost,4,17.73,15.7,25.22,6.773,7.961,-6.773,-15.69,T+4
255903,Storage,LSTM,4,31.59,29.65,38.03,12.3039,12.6211,12.3039,29.65,T+1
255904,Storage,LightGBM,4,4.06,8.23,21.67,3.7348,5.8708,-3.6847,-8.11,T+4
255904,Storage,XGBoost,4,17.89,15.87,25.58,6.8417,8.0646,-6.8417,-15.87,T+4
255904,Storage,LSTM,4,31.72,29.79,38.17,12.3607,12.675,12.3607,29.78,T+1
255905,Storage,LightGBM,4,4.06,8.31,21.67,3.7687,5.8718,-3.6509,-8.02,T+4
255905,Storage,XGBoost,4,17.67,15.76,25.52,6.7968,8.0159,-6.7968,-15.76,T+4
255905,Storage,LSTM,4,23.62,21.8,29.66,9.0,9.4268,9.0,21.8,T+1
255923,Storage,XGBoost,4,7.95,7.78,11.79,1.4838,1.7034,-1.4838,-7.78,T+2
255923,Storage,LightGBM,4,16.95,14.54,20.06,2.8442,3.2021,-2.5412,-12.52,T+1
255923,Storage,LSTM,4,54.19,54.57,82.4,9.4851,9.8814,9.4851,54.57,T+3
255925,Storage,LSTM,4,14.68,14.58,18.38,41.3808,44.2419,-15.5694,-3.48,T+3
255925,Storage,XGBoost,4,17.76,18.7,35.15,57.3255,75.0637,-57.3255,-18.7,T+3
255925,Storage,LightGBM,4,23.21,21.48,38.47,65.2794,83.6356,-64.8839,-21.31,T+4
255926,Storage,LSTM,4,8.72,11.35,21.24,32.5151,40.7771,-20.084,-5.98,T+3
255926,Storage,XGBoost,4,12.32,15.64,34.1,46.4816,65.1442,-46.4816,-15.65,T+4
255926,Storage,LightGBM,4,19.12,19.19,36.43,55.6013,71.9906,-55.3249,-19.07,T+4
255927,Storage,LSTM,4,14.18,14.28,20.59,41.5088,47.0582,-22.1097,-5.91,T+3
255927,Storage,XGBoost,4,16.8,17.87,35.44,55.4169,75.2313,-55.4169,-17.87,T+4
255927,Storage,LightGBM,4,23.37,21.28,37.73,64.5161,82.4892,-64.4066,-21.24,T+4
255933,Storage,XGBoost,4,18.3,20.91,33.97,13.4314,14.7077,13.4314,20.91,T+1
255933,Storage,LSTM,4,28.62,27.38,31.66,17.9532,18.3549,-17.9532,-27.38,T+4
255933,Storage,LightGBM,4,33.11,34.14,45.43,21.837,22.3563,21.837,34.14,T+1
256003,Storage,XGBoost,4,8.09,8.53,16.71,22.0867,29.1388,-2.6867,-0.43,T+4
256003,Storage,LightGBM,4,9.46,8.07,13.22,20.7309,25.0065,-6.0534,-1.9,T+4
256003,Storage,LSTM,4,18.78,17.93,24.17,48.2105,51.6272,-48.2105,-17.93,T+3
256005,Storage,XGBoost,4,8.09,8.53,16.7,22.0808,29.1291,-2.6807,-0.43,T+4
256005,Storage,LightGBM,4,9.75,8.62,14.72,22.0071,26.7787,-4.2523,-1.14,T+4
256005,Storage,LSTM,4,20.54,19.71,25.8,52.8634,55.9896,-52.8634,-19.71,T+3
256009,Storage,XGBoost,4,7.95,8.43,16.59,21.8462,28.8526,-2.799,-0.48,T+4
256009,Storage,LightGBM,4,9.27,7.99,13.1,20.5364,24.6547,-6.5384,-2.09,T+4
256009,Storage,LSTM,4,20.23,19.4,25.53,52.0555,55.2359,-52.0555,-19.4,T+3
256041,Storage,LSTM,4,3.24,3.79,7.86,8.2585,10.5737,8.2585,3.79,T+4
256041,Storage,XGBoost,4,3.5,3.16,4.83,7.0263,7.9785,-7.0263,-3.16,T+3
256041,Storage,LightGBM,4,7.65,6.32,9.63,13.9413,16.1858,-13.6695,-6.2,T+4
256043,Storage,LSTM,4,8.89,11.36,23.85,33.248,45.1834,-26.6218,-8.46,T+4
256043,Storage,XGBoost,4,11.55,14.93,34.0,44.6351,64.5582,-44.6351,-14.94,T+3
256043,Storage,LightGBM,4,17.79,18.55,36.38,53.7939,71.0026,-53.4272,-18.4,T+4
256045,Storage,LSTM,4,9.07,11.69,18.63,32.4331,37.328,-11.9131,-2.85,T+3
256045,Storage,XGBoost,4,13.3,16.47,33.88,48.3347,64.9884,-48.3347,-16.47,T+3
256045,Storage,LightGBM,4,18.38,19.23,37.45,55.9118,73.0976,-55.2998,-18.96,T+4
256047,Storage,LSTM,4,9.0,11.26,20.44,32.1373,39.5304,-18.3585,-5.35,T+3
256047,Storage,XGBoost,4,13.42,16.64,33.83,48.8165,65.0919,-48.8165,-16.64,T+3
256047,Storage,LightGBM,4,18.73,19.46,37.59,56.603,73.5929,-55.9323,-19.17,T+4
256053,Storage,LSTM,4,8.96,11.65,19.16,32.5327,38.02,-13.5939,-3.49,T+3
256053,Storage,XGBoost,4,13.3,16.3,33.79,47.9138,64.7989,-47.9138,-16.3,T+3
256053,Storage,LightGBM,4,18.21,18.96,36.97,55.1153,72.2015,-54.7484,-18.8,T+4
256060,Storage,LSTM,4,9.09,11.76,18.6,32.5479,37.328,-11.4733,-2.67,T+2
256060,Storage,XGBoost,4,12.32,15.63,34.1,46.4471,65.1421,-46.4471,-15.63,T+4
256060,Storage,LightGBM,4,19.12,19.18,36.52,55.5989,72.1269,-55.4895,-19.13,T+4
256078,Storage,LSTM,4,9.1,11.37,19.7,32.1419,38.525,-16.0717,-4.47,T+3
256078,Storage,XGBoost,4,13.44,16.66,33.83,48.8746,65.1119,-48.8746,-16.66,T+3
256078,Storage,LightGBM,4,18.9,19.48,37.62,56.6723,73.7123,-56.3053,-19.32,T+4
256173,Storage,XGBoost,4,11.6,17.13,36.8,19.1453,23.4544,19.1453,17.13,T+1
256173,Storage,LightGBM,4,12.14,16.16,36.81,18.1981,23.435,18.1981,16.17,T+4
256173,Storage,LSTM,4,12.77,12.43,20.63,15.5046,18.9635,-3.1783,-0.35,T+4
256176,Storage,LSTM,4,12.82,12.38,20.68,15.4936,19.0359,-3.6354,-0.73,T+4
256176,Storage,LightGBM,4,13.0,17.57,39.84,19.7388,25.317,19.7388,17.56,T+4
256176,Storage,XGBoost,4,13.44,18.76,39.4,20.9795,25.3477,20.9795,18.76,T+1
256179,Storage,XGBoost,4,12.37,17.53,36.81,19.6052,23.6072,19.6052,17.53,T+1
256179,Storage,LSTM,4,12.42,11.99,22.15,15.4861,20.0239,-7.2276,-3.71,T+4
256179,Storage,LightGBM,4,12.69,16.42,36.89,18.5247,23.7207,18.5247,16.42,T+4
256182,Storage,LightGBM,4,12.69,16.5,36.89,18.6036,23.7254,18.6036,16.49,T+4
256182,Storage,LSTM,4,12.74,12.3,20.98,15.5015,19.1959,-4.3677,-1.33,T+4
256182,Storage,XGBoost,4,13.25,18.15,37.7,20.3491,24.4632,20.3491,18.15,T+1
256185,Storage,XGBoost,4,11.14,16.84,36.75,18.7913,23.2788,18.7913,16.84,T+4
256185,Storage,LightGBM,4,12.14,16.3,37.32,18.3204,23.6877,18.3076,16.29,T+4
256185,Storage,LSTM,4,12.52,12.08,21.83,15.4873,19.7563,-6.4346,-3.05,T+4
256188,Storage,XGBoost,4,11.35,16.7,36.01,18.6798,23.0004,18.6798,16.7,T+4
256188,Storage,LightGBM,4,12.09,16.3,37.03,18.3358,23.5262,18.0699,16.07,T+4
256188,Storage,LSTM,4,12.43,12.01,22.12,15.4909,19.9994,-7.1454,-3.64,T+4
256191,Storage,XGBoost,4,11.12,15.69,32.97,17.6407,21.3882,17.6407,15.69,T+4
256191,Storage,LightGBM,4,11.88,15.66,35.53,17.6605,22.6783,17.6596,15.67,T+4
256191,Storage,LSTM,4,12.29,12.74,22.93,15.4952,18.6843,-0.1161,2.19,T+2
256194,Storage,XGBoost,4,11.5,16.03,33.49,18.0392,21.8197,18.0392,16.03,T+4
256194,Storage,LSTM,4,12.41,12.86,23.73,15.5009,18.7098,0.9549,3.08,T+2
256194,Storage,LightGBM,4,12.96,16.4,36.17,18.6444,23.435,18.6444,16.4,T+4
256197,Storage,LSTM,4,12.37,12.83,23.62,15.4857,18.6965,0.8056,2.96,T+2
256197,Storage,LightGBM,4,16.25,22.63,50.17,25.3493,32.0117,25.3493,22.63,T+4
256197,Storage,XGBoost,4,21.23,24.15,43.34,27.3696,30.288,27.3696,24.15,T+1
256200,Storage,XGBoost,4,11.62,16.91,36.01,18.9269,23.0659,18.9269,16.91,T+1
256200,Storage,LightGBM,4,12.16,16.22,36.81,18.262,23.4404,18.1178,16.1,T+4
256200,Storage,LSTM,4,12.34,12.8,23.33,15.5063,18.695,0.3988,2.62,T+2
256355,Storage,XGBoost,4,4.3,4.98,9.04,2.0478,2.418,-2.0478,-4.98,T+3
256355,Storage,LightGBM,4,4.82,5.25,9.46,2.1961,2.6636,-1.3485,-2.84,T+2
256355,Storage,LSTM,4,27.08,30.16,46.42,11.8098,12.3557,11.8098,30.15,T+1
256358,Storage,LightGBM,4,3.77,6.26,15.19,2.9582,4.4029,-2.8984,-6.09,T+3
256358,Storage,XGBoost,4,8.32,7.96,13.68,3.5066,4.3036,-2.4666,-5.01,T+4
256358,Storage,LSTM,4,21.3,23.23,42.82,9.0941,10.4145,9.0941,23.23,T+1
256361,Storage,XGBoost,4,1.29,2.5,5.57,0.9434,1.1982,0.1677,0.65,T+1
256361,Storage,LightGBM,4,3.51,3.03,4.73,1.2091,1.4127,0.2068,0.73,T+4
256361,Storage,LSTM,4,18.41,21.56,35.89,8.3179,8.9906,8.3179,21.56,T+1
256364,Storage,LightGBM,4,2.04,3.16,7.58,1.2006,1.7125,1.0106,2.72,T+1
256364,Storage,XGBoost,4,2.58,2.54,3.72,0.9861,1.0469,-0.0063,0.04,T+4
256364,Storage,LSTM,4,20.56,22.64,35.68,8.6837,9.2299,8.6837,22.63,T+4
256367,Storage,XGBoost,4,1.69,1.76,2.9,0.7056,0.791,-0.1667,-0.43,T+3
256367,Storage,LightGBM,4,2.77,3.46,7.83,1.2941,1.8417,1.224,3.3,T+1
256367,Storage,LSTM,4,16.48,18.48,31.08,7.0428,7.7067,7.0428,18.48,T+4
