gc_id,segment,horizon,point_forecast,ci_lower_25,ci_upper_75,ci_lower_80,ci_upper_80,ci_lower_95,ci_upper_95,uncertainty_width,uncertainty_pct,model,forecast_month,phase
50708,Processor,T+1,14.3454,13.1142,15.2312,12.3662,16.6979,10.4595,19.184,8.7246,60.82,LightGBM,2026-02-01,future
50708,Processor,T+2,13.8123,12.1745,16.6425,11.621,17.7419,9.5566,19.5518,9.9952,72.36,LightGBM,2026-03-01,future
50708,Processor,T+3,14.0285,11.7725,16.4616,9.69,17.9575,9.5972,19.4217,9.8245,70.03,LightGBM,2026-04-01,future
50708,Processor,T+4,14.5084,10.613,16.2815,9.8738,18.2479,9.0103,20.4687,11.4583,78.98,LightGBM,2026-05-01,future
50714,Processor,T+1,9.7005,9.2924,10.2626,8.1427,11.257,5.6195,15.584,9.9645,102.72,LightGBM,2026-02-01,future
50714,Processor,T+2,8.3813,7.2534,9.9754,5.6341,11.4767,4.4005,18.6337,14.2332,169.82,LightGBM,2026-03-01,future
50714,Processor,T+3,8.0724,6.2851,9.7274,4.7381,12.9521,3.8321,18.9054,15.0734,186.73,LightGBM,2026-04-01,future
50714,Processor,T+4,8.1485,6.5995,9.8508,4.95,13.7726,3.5519,17.8203,14.2684,175.1,LightGBM,2026-05-01,future
50720,Processor,T+1,18.6539,16.9253,21.0437,15.3609,22.1083,9.9041,21.7394,11.8353,63.45,LightGBM,2026-02-01,future
50720,Processor,T+2,16.7314,13.4209,19.6479,10.8769,19.7999,5.9119,23.2761,17.3642,103.78,LightGBM,2026-03-01,future
50720,Processor,T+3,15.5193,12.3789,19.2641,7.6606,20.2255,5.7642,23.0092,17.245,111.12,LightGBM,2026-04-01,future
50720,Processor,T+4,15.9221,13.1272,17.4623,10.2176,20.9493,8.2315,23.2614,15.0299,94.4,LightGBM,2026-05-01,future
50723,Processor,T+1,22.9912,21.3105,23.5846,19.6193,25.2986,14.8084,27.4881,12.6797,55.15,LightGBM,2026-02-01,future
50723,Processor,T+2,21.3638,19.1603,23.6621,16.7494,26.4236,11.6007,28.7222,17.1215,80.14,LightGBM,2026-03-01,future
50723,Processor,T+3,20.8534,18.215,24.478,15.4417,27.5103,11.6368,30.794,19.1572,91.87,LightGBM,2026-04-01,future
50723,Processor,T+4,21.0562,17.1101,24.2672,14.7463,28.1132,11.4569,30.9572,19.5004,92.61,LightGBM,2026-05-01,future
50725,Processor,T+1,27.5903,23.3029,29.9538,17.9325,34.4558,14.9799,39.8299,24.85,90.07,LightGBM,2026-02-01,future
50725,Processor,T+2,27.9817,19.1923,33.5539,18.8271,35.5318,11.2372,47.891,36.6538,130.99,LightGBM,2026-03-01,future
50725,Processor,T+3,29.5659,21.2715,33.4924,18.382,37.1142,5.1881,40.1057,34.9176,118.1,LightGBM,2026-04-01,future
50725,Processor,T+4,26.5077,20.4434,31.4566,16.7852,37.5818,7.7444,41.8285,34.0841,128.58,LightGBM,2026-05-01,future
50728,Processor,T+1,7.4132,5.9947,11.3158,5.4429,15.4757,5.2573,21.5776,16.3204,220.15,LightGBM,2026-02-01,future
50728,Processor,T+2,9.2253,6.5544,12.8511,4.5187,20.936,3.8916,23.6037,19.7121,213.67,LightGBM,2026-03-01,future
50728,Processor,T+3,9.9884,6.9349,15.7484,5.2487,18.0168,3.4291,31.8015,28.3723,284.05,LightGBM,2026-04-01,future
50728,Processor,T+4,10.7312,7.6166,13.0089,4.7492,20.214,4.8989,30.2366,25.3377,236.11,LightGBM,2026-05-01,future
50730,Processor,T+1,8.2799,6.9245,10.0172,5.9596,14.4812,4.5718,21.1303,16.5585,199.98,LightGBM,2026-02-01,future
50730,Processor,T+2,9.0904,6.5791,12.4215,5.8531,19.6454,4.7591,20.9454,16.1864,178.06,LightGBM,2026-03-01,future
50730,Processor,T+3,9.7483,7.3,12.4464,5.7814,16.2367,5.9279,20.3764,14.4484,148.21,LightGBM,2026-04-01,future
50730,Processor,T+4,10.8299,7.6879,13.7857,5.8235,18.8457,5.8442,25.8629,20.0187,184.85,LightGBM,2026-05-01,future
50734,Processor,T+1,11.8017,10.8666,13.2537,8.3027,15.0616,8.7153,18.5655,9.8502,83.46,LightGBM,2026-02-01,future
50734,Processor,T+2,12.4707,9.9654,12.9951,8.6706,16.4159,8.027,22.4221,14.3951,115.43,LightGBM,2026-03-01,future
50734,Processor,T+3,12.2477,10.4865,11.6016,9.9896,18.9698,9.1964,25.1422,15.9458,130.19,LightGBM,2026-04-01,future
50734,Processor,T+4,12.7556,11.2253,13.9134,8.9206,18.7669,8.6836,20.9733,12.2897,96.35,LightGBM,2026-05-01,future
50739,Processor,T+1,17.2323,17.3723,17.8677,15.0581,19.5326,12.6691,22.3882,9.7192,56.4,LightGBM,2026-02-01,future
50739,Processor,T+2,16.7581,15.7323,18.1158,11.8871,18.6376,9.8103,22.3834,12.5732,75.03,LightGBM,2026-03-01,future
50739,Processor,T+3,16.254,13.8669,17.6541,10.9555,19.5738,8.7181,22.6193,13.9012,85.52,LightGBM,2026-04-01,future
50739,Processor,T+4,15.9452,13.9528,17.4983,10.6626,19.6111,8.7662,22.4185,13.6523,85.62,LightGBM,2026-05-01,future
50742,Processor,T+1,10.7879,9.5828,12.306,8.2506,14.8763,6.7307,23.2738,16.5431,153.35,LightGBM,2026-02-01,future
50742,Processor,T+2,10.4782,8.1355,15.1176,7.4871,18.6352,6.4035,23.9359,17.5324,167.32,LightGBM,2026-03-01,future
50742,Processor,T+3,10.0886,8.4836,15.5257,7.3097,19.0934,6.9202,23.9441,17.024,168.74,LightGBM,2026-04-01,future
50742,Processor,T+4,10.8554,8.7204,14.3615,7.4554,19.0938,6.5057,27.0972,20.5915,189.69,LightGBM,2026-05-01,future
53156,Processor,T+1,8.6639,7.8142,10.7507,6.4041,12.9501,6.2721,17.5261,11.2539,129.89,LightGBM,2026-02-01,future
53156,Processor,T+2,9.116,7.0524,11.2048,4.9397,14.1869,4.7972,20.277,15.4798,169.81,LightGBM,2026-03-01,future
53156,Processor,T+3,10.0753,7.527,11.763,4.7048,15.5846,3.4216,21.8194,18.3978,182.6,LightGBM,2026-04-01,future
53156,Processor,T+4,9.5586,6.7193,12.3189,4.9925,16.4571,3.0811,23.142,20.0609,209.87,LightGBM,2026-05-01,future
53158,Processor,T+1,5.8237,5.3904,8.0067,4.5062,10.4382,3.6777,14.2819,10.6042,182.09,LightGBM,2026-02-01,future
53158,Processor,T+2,6.8065,4.2974,9.4172,2.6431,11.7734,2.062,16.2212,14.1592,208.03,LightGBM,2026-03-01,future
53158,Processor,T+3,8.3522,6.2759,9.9411,4.7059,11.9345,3.2848,19.6776,16.3928,196.27,LightGBM,2026-04-01,future
53158,Processor,T+4,8.391,6.5127,10.6509,4.7298,13.6279,3.8471,20.2522,16.4052,195.51,LightGBM,2026-05-01,future
53162,Processor,T+1,9.1922,8.5959,10.9411,7.1832,12.1116,5.958,15.3612,9.4032,102.3,LightGBM,2026-02-01,future
53162,Processor,T+2,9.4921,8.2827,11.3404,5.9697,13.8839,5.394,17.126,11.732,123.6,LightGBM,2026-03-01,future
53162,Processor,T+3,9.628,7.9762,10.7829,6.3293,13.7917,4.9407,18.233,13.2923,138.06,LightGBM,2026-04-01,future
53162,Processor,T+4,10.132,7.8125,11.0453,6.1045,14.2584,4.436,17.9205,13.4845,133.09,LightGBM,2026-05-01,future
53164,Processor,T+1,12.9576,12.0739,14.7311,9.9055,16.9658,7.0838,20.3414,13.2576,102.32,LightGBM,2026-02-01,future
53164,Processor,T+2,12.6987,10.1329,14.6575,7.3247,19.1658,5.1685,25.8162,20.6477,162.6,LightGBM,2026-03-01,future
53164,Processor,T+3,11.9294,8.7935,13.4386,5.9706,17.7613,5.4515,25.1247,19.6731,164.91,LightGBM,2026-04-01,future
53164,Processor,T+4,11.5908,9.0849,14.4577,6.7069,16.8125,5.5729,22.4525,16.8797,145.63,LightGBM,2026-05-01,future
53166,Processor,T+1,15.7918,13.7192,17.4809,11.728,18.7722,9.6982,21.156,11.4578,72.56,LightGBM,2026-02-01,future
53166,Processor,T+2,13.9635,11.9548,16.6761,10.8296,18.4446,8.1201,24.227,16.1069,115.35,LightGBM,2026-03-01,future
53166,Processor,T+3,13.652,11.3412,14.9755,10.0655,18.7448,8.3902,23.4534,15.0632,110.34,LightGBM,2026-04-01,future
53166,Processor,T+4,13.1097,11.8272,15.3147,10.6371,17.3629,8.4252,20.3719,11.9466,91.13,LightGBM,2026-05-01,future
53168,Processor,T+1,17.1695,14.3512,19.858,11.1182,22.037,8.2131,25.1222,16.909,98.48,LightGBM,2026-02-01,future
53168,Processor,T+2,14.7907,10.3627,17.9685,7.7548,19.4709,6.7983,23.7995,17.0012,114.94,LightGBM,2026-03-01,future
53168,Processor,T+3,12.7337,9.5467,15.9592,7.0268,19.0447,6.7989,24.0336,17.2347,135.35,LightGBM,2026-04-01,future
53168,Processor,T+4,13.0832,10.2398,16.5992,9.1367,19.016,6.5582,24.9055,18.3473,140.23,LightGBM,2026-05-01,future
53170,Processor,T+1,19.8365,18.6574,22.0198,17.5538,25.526,14.4719,27.6712,13.1993,66.54,LightGBM,2026-02-01,future
53170,Processor,T+2,20.5846,17.2483,24.3815,15.5067,27.5715,12.1033,30.2476,18.1443,88.14,LightGBM,2026-03-01,future
53170,Processor,T+3,20.7351,17.6122,23.6651,14.9784,28.5042,11.5566,38.1131,26.5565,128.08,LightGBM,2026-04-01,future
53170,Processor,T+4,20.1636,16.7195,23.2954,13.2509,28.396,10.6683,37.6379,26.9697,133.75,LightGBM,2026-05-01,future
53179,Processor,T+1,12.2393,11.0397,11.9763,9.982,14.5221,8.656,17.3724,8.7164,71.22,LightGBM,2026-02-01,future
53179,Processor,T+2,12.0456,9.9545,12.9783,8.205,14.6265,7.091,18.6056,11.5146,95.59,LightGBM,2026-03-01,future
53179,Processor,T+3,12.5096,9.675,13.1573,7.9182,14.8136,6.8276,19.7856,12.958,103.58,LightGBM,2026-04-01,future
53179,Processor,T+4,12.0714,9.8219,12.4229,8.6712,15.573,6.8547,19.0919,12.2372,101.37,LightGBM,2026-05-01,future
53182,Processor,T+1,14.1375,12.0362,14.6701,9.5469,16.2059,7.4499,19.0632,11.6132,82.14,LightGBM,2026-02-01,future
53182,Processor,T+2,11.6103,8.5817,14.4449,6.2413,15.6597,5.1565,18.9044,13.7479,118.41,LightGBM,2026-03-01,future
53182,Processor,T+3,10.9625,8.6225,13.2082,5.9635,15.6784,5.0448,21.5264,16.4816,150.35,LightGBM,2026-04-01,future
53182,Processor,T+4,11.1091,8.562,12.7105,6.7049,15.101,4.9612,18.2073,13.2461,119.24,LightGBM,2026-05-01,future
53183,Processor,T+1,95.779,85.0143,88.2782,76.3132,96.9358,55.3014,100.0139,44.7125,46.68,LightGBM,2026-02-01,future
53183,Processor,T+2,84.4162,79.7341,88.6259,62.0736,108.8701,39.579,117.2985,77.7196,92.07,LightGBM,2026-03-01,future
53183,Processor,T+3,94.9665,70.8884,90.017,53.505,109.7765,33.6221,121.9586,88.3365,93.02,LightGBM,2026-04-01,future
53183,Processor,T+4,87.1928,65.721,86.2581,51.0748,105.6233,34.4546,118.5473,84.0928,96.44,LightGBM,2026-05-01,future
53186,Processor,T+1,10.5728,9.5263,11.001,8.706,14.2765,7.4794,17.175,9.6956,91.7,LightGBM,2026-02-01,future
53186,Processor,T+2,10.0414,9.0705,11.7901,7.0131,15.4608,6.0968,17.6092,11.5124,114.65,LightGBM,2026-03-01,future
53186,Processor,T+3,9.9751,8.2858,12.035,7.1656,15.1142,5.1016,19.3916,14.2899,143.26,LightGBM,2026-04-01,future
53186,Processor,T+4,9.9744,8.6465,12.7558,6.6704,15.6488,4.6036,19.7906,15.187,152.26,LightGBM,2026-05-01,future
53188,Processor,T+1,16.9234,15.4631,17.7333,13.6745,18.3804,11.855,22.3463,10.4913,61.99,LightGBM,2026-02-01,future
53188,Processor,T+2,16.2989,13.6131,19.9822,12.2271,21.7483,10.4864,29.5669,19.0805,117.07,LightGBM,2026-03-01,future
53188,Processor,T+3,16.2358,12.8404,18.285,11.7624,25.1837,9.9686,29.8757,19.9071,122.61,LightGBM,2026-04-01,future
53188,Processor,T+4,16.5474,13.4175,18.9767,11.0585,23.1709,9.6219,31.4508,21.8288,131.92,LightGBM,2026-05-01,future
53194,Processor,T+1,10.2767,9.558,11.1136,8.3269,13.425,5.7126,16.3565,10.6439,103.57,LightGBM,2026-02-01,future
53194,Processor,T+2,10.0001,7.9719,11.9024,6.7836,14.4154,5.4617,18.5562,13.0944,130.94,LightGBM,2026-03-01,future
53194,Processor,T+3,10.6876,7.7095,11.6332,6.9875,14.1646,5.0556,18.7518,13.6962,128.15,LightGBM,2026-04-01,future
53194,Processor,T+4,9.5219,8.4273,11.2373,7.3736,15.0387,5.3245,18.3742,13.0497,137.05,LightGBM,2026-05-01,future
53196,Processor,T+1,10.5582,8.7536,11.7358,7.9125,12.2719,6.129,18.2732,12.1443,115.02,LightGBM,2026-02-01,future
53196,Processor,T+2,10.4317,8.1709,11.9118,6.9334,14.4587,6.0324,17.6632,11.6309,111.5,LightGBM,2026-03-01,future
53196,Processor,T+3,9.2211,8.0052,11.912,6.9381,14.759,5.9184,19.1833,13.2649,143.85,LightGBM,2026-04-01,future
53196,Processor,T+4,9.6981,8.1795,11.2318,6.7349,14.3355,5.2893,17.9358,12.6465,130.4,LightGBM,2026-05-01,future
53197,Processor,T+1,15.5877,12.1666,17.1596,9.0265,17.5809,6.6388,23.9401,17.3013,110.99,LightGBM,2026-02-01,future
53197,Processor,T+2,11.2842,8.5883,15.6255,8.0604,18.8876,6.4265,19.8839,13.4574,119.26,LightGBM,2026-03-01,future
53197,Processor,T+3,8.0194,7.76,13.0227,7.2459,15.7926,5.2515,18.5121,13.2606,165.36,LightGBM,2026-04-01,future
53197,Processor,T+4,10.1853,9.6433,12.4407,7.6723,15.0435,5.8087,19.4671,13.6584,134.1,LightGBM,2026-05-01,future
53199,Processor,T+1,10.3997,9.0706,11.2744,8.333,12.2749,6.9585,18.3309,11.3723,109.35,LightGBM,2026-02-01,future
53199,Processor,T+2,9.9518,8.572,11.674,7.5387,14.7881,6.8594,18.5884,11.729,117.86,LightGBM,2026-03-01,future
53199,Processor,T+3,9.9159,7.8714,11.9789,7.1236,14.0799,6.8888,18.6725,11.7837,118.84,LightGBM,2026-04-01,future
53199,Processor,T+4,9.8846,8.4594,11.6304,6.8454,15.6494,6.3502,22.2154,15.8652,160.5,LightGBM,2026-05-01,future
53201,Processor,T+1,14.3214,13.0031,14.8325,12.0026,16.99,10.3732,19.1458,8.7726,61.25,LightGBM,2026-02-01,future
53201,Processor,T+2,14.1099,11.8492,16.0822,11.4721,17.8751,9.0018,21.4074,12.4056,87.92,LightGBM,2026-03-01,future
53201,Processor,T+3,14.8138,11.9354,16.1648,11.325,18.442,9.6275,21.1463,11.5188,77.76,LightGBM,2026-04-01,future
53201,Processor,T+4,14.0559,11.5746,15.571,11.0298,18.3682,8.7362,20.5486,11.8124,84.04,LightGBM,2026-05-01,future
53202,Processor,T+1,16.9009,17.1914,17.5783,16.4064,19.8074,13.9267,22.2285,8.3018,49.12,LightGBM,2026-02-01,future
53202,Processor,T+2,16.9796,16.8735,18.7509,14.8209,19.6026,13.4009,23.8796,10.4787,61.71,LightGBM,2026-03-01,future
53202,Processor,T+3,17.8398,16.2971,19.2152,15.2891,20.3404,14.1872,26.7065,12.5193,70.18,LightGBM,2026-04-01,future
53202,Processor,T+4,18.4957,16.4866,16.4564,15.1713,19.9853,11.4076,24.9249,13.5174,73.08,LightGBM,2026-05-01,future
53205,Processor,T+1,14.3138,13.5543,14.6081,12.7292,16.4242,10.6096,18.5317,7.9221,55.35,LightGBM,2026-02-01,future
53205,Processor,T+2,14.3026,12.123,16.0443,11.573,17.4105,9.7584,20.7546,10.9963,76.88,LightGBM,2026-03-01,future
53205,Processor,T+3,15.0833,12.2187,16.4658,10.9283,18.2655,9.6535,20.9592,11.3057,74.95,LightGBM,2026-04-01,future
53205,Processor,T+4,14.0589,11.6459,16.2013,10.5244,19.0526,9.107,20.8952,11.7883,83.85,LightGBM,2026-05-01,future
53207,Processor,T+1,15.0594,14.2197,16.437,12.503,18.5788,10.0031,23.536,13.5329,89.86,LightGBM,2026-02-01,future
53207,Processor,T+2,14.6057,12.8193,17.4237,11.8835,18.9711,10.1269,24.6787,14.5518,99.63,LightGBM,2026-03-01,future
53207,Processor,T+3,16.0986,13.2728,18.3203,12.1731,20.6584,9.9441,23.4315,13.4875,83.78,LightGBM,2026-04-01,future
53207,Processor,T+4,14.4577,12.7537,17.0523,12.1428,19.9664,9.5359,23.1448,13.6088,94.13,LightGBM,2026-05-01,future
53210,Processor,T+1,14.6949,13.8673,15.7165,13.731,17.0753,11.1081,20.1943,9.0862,61.83,LightGBM,2026-02-01,future
53210,Processor,T+2,14.3364,13.5207,16.7034,12.2728,18.5715,10.7504,21.258,10.5076,73.29,LightGBM,2026-03-01,future
53210,Processor,T+3,15.6249,13.914,17.5074,12.5098,19.1237,10.5595,21.1239,10.5645,67.61,LightGBM,2026-04-01,future
53210,Processor,T+4,15.1082,13.28,16.9407,12.8653,19.4805,10.856,22.1308,11.2748,74.63,LightGBM,2026-05-01,future
53212,Processor,T+1,17.0252,17.1039,17.6661,15.588,18.2013,12.7591,21.8266,9.0674,53.26,LightGBM,2026-02-01,future
53212,Processor,T+2,16.4765,16.2108,17.9494,13.7429,19.4418,10.7753,22.0018,11.2265,68.14,LightGBM,2026-03-01,future
53212,Processor,T+3,16.7282,15.0388,17.7544,13.9657,19.3775,11.4296,23.4601,12.0305,71.92,LightGBM,2026-04-01,future
53212,Processor,T+4,16.1974,14.0982,17.1994,13.4062,19.1366,10.4681,23.3386,12.8705,79.46,LightGBM,2026-05-01,future
53214,Processor,T+1,24.7684,24.1937,25.4557,22.3788,26.4926,17.4974,27.9374,10.4401,42.15,LightGBM,2026-02-01,future
53214,Processor,T+2,24.3273,22.6215,24.9107,19.4143,26.8204,14.9085,29.691,14.7825,60.77,LightGBM,2026-03-01,future
53214,Processor,T+3,23.4606,21.7733,24.4859,18.2955,25.7726,13.9044,30.8654,16.9609,72.3,LightGBM,2026-04-01,future
53214,Processor,T+4,22.5642,22.1059,23.5931,17.9623,26.7707,13.8792,31.4163,17.5371,77.72,LightGBM,2026-05-01,future
53216,Processor,T+1,21.3278,21.2674,24.2067,18.327,25.702,13.8402,25.7109,11.8707,55.66,LightGBM,2026-02-01,future
53216,Processor,T+2,18.8348,16.9812,22.9839,15.0285,24.8109,11.8033,28.0606,16.2573,86.32,LightGBM,2026-03-01,future
53216,Processor,T+3,17.915,15.7043,21.1861,14.2728,23.315,11.3033,26.7113,15.4081,86.01,LightGBM,2026-04-01,future
53216,Processor,T+4,17.5226,15.8279,20.1405,13.3269,24.0531,11.1285,30.529,19.4005,110.72,LightGBM,2026-05-01,future
53218,Processor,T+1,20.1766,18.5458,20.7658,17.2024,21.5612,12.5805,26.5053,13.9248,69.01,LightGBM,2026-02-01,future
53218,Processor,T+2,19.4898,17.0219,20.9915,15.9896,25.6989,12.7749,28.9174,16.1425,82.83,LightGBM,2026-03-01,future
53218,Processor,T+3,18.9758,15.6666,21.9729,15.4076,27.2056,12.1043,30.9741,18.8698,99.44,LightGBM,2026-04-01,future
53218,Processor,T+4,18.7528,15.5905,21.4073,15.4563,26.8308,12.6325,30.3141,17.6816,94.29,LightGBM,2026-05-01,future
53220,Processor,T+1,26.0734,24.1059,27.2179,22.6899,27.5245,19.3172,34.9471,15.63,59.95,LightGBM,2026-02-01,future
53220,Processor,T+2,26.5869,22.8338,26.3274,21.4889,30.6016,17.8693,38.9924,21.1231,79.45,LightGBM,2026-03-01,future
53220,Processor,T+3,25.67,22.3721,24.8805,20.0714,35.4005,17.1454,46.9608,29.8154,116.15,LightGBM,2026-04-01,future
53220,Processor,T+4,24.63,22.4412,25.5956,20.2688,30.2136,17.2675,49.8933,32.6258,132.46,LightGBM,2026-05-01,future
53222,Processor,T+1,31.2717,28.8435,32.3307,28.129,37.4224,23.9376,47.9049,23.9672,76.64,LightGBM,2026-02-01,future
53222,Processor,T+2,31.2832,31.0038,36.6023,26.4897,42.5075,22.2022,47.3618,25.1596,80.43,LightGBM,2026-03-01,future
53222,Processor,T+3,32.8742,31.8182,37.8221,27.9464,43.8468,20.8534,47.2529,26.3994,80.3,LightGBM,2026-04-01,future
53222,Processor,T+4,35.0331,27.1147,35.6415,25.4955,44.1418,20.4106,47.0573,26.6467,76.06,LightGBM,2026-05-01,future
53223,Processor,T+1,25.0655,24.4502,25.3182,22.8338,26.9259,20.6139,29.2884,8.6745,34.61,LightGBM,2026-02-01,future
53223,Processor,T+2,23.8573,23.2478,25.4705,22.1849,28.4912,18.5801,34.7381,16.1579,67.73,LightGBM,2026-03-01,future
53223,Processor,T+3,23.8815,23.0607,26.4473,20.4828,29.0264,17.0513,37.8002,20.7488,86.88,LightGBM,2026-04-01,future
53223,Processor,T+4,25.0341,23.1408,26.6479,21.5181,31.2766,18.3416,36.5455,18.2039,72.72,LightGBM,2026-05-01,future
53225,Processor,T+1,40.4179,38.3602,40.9355,34.2138,41.4125,27.5202,51.0574,23.5372,58.23,LightGBM,2026-02-01,future
53225,Processor,T+2,39.7943,36.9214,41.8919,29.559,45.622,25.4181,50.8263,25.4082,63.85,LightGBM,2026-03-01,future
53225,Processor,T+3,40.1788,34.4197,41.8147,29.5186,44.876,24.072,47.3033,23.2313,57.82,LightGBM,2026-04-01,future
53225,Processor,T+4,38.4668,31.1807,42.3243,28.2441,47.2476,23.9395,47.4898,23.5502,61.22,LightGBM,2026-05-01,future
53227,Processor,T+1,38.5587,33.2825,41.3889,28.6146,45.829,23.2334,51.9501,28.7167,74.48,LightGBM,2026-02-01,future
53227,Processor,T+2,35.083,30.3369,38.7396,26.2183,42.1241,19.8869,54.722,34.8351,99.29,LightGBM,2026-03-01,future
53227,Processor,T+3,36.2599,27.1903,35.9009,22.9803,42.0803,18.5729,52.8384,34.2656,94.5,LightGBM,2026-04-01,future
53227,Processor,T+4,33.5234,25.2402,33.0688,22.0558,38.9625,15.7122,50.2258,34.5136,102.95,LightGBM,2026-05-01,future
53230,Processor,T+1,54.904,44.8873,59.2496,43.2439,69.0542,32.2784,76.3975,44.1192,80.36,LightGBM,2026-02-01,future
53230,Processor,T+2,59.2152,49.5601,61.8602,40.8024,82.9632,31.2051,93.7437,62.5386,105.61,LightGBM,2026-03-01,future
53230,Processor,T+3,49.3275,48.164,59.89,36.8623,73.4769,26.6745,99.1079,72.4334,146.84,LightGBM,2026-04-01,future
53230,Processor,T+4,50.9737,43.3755,61.7815,37.9182,83.9682,27.6912,93.3065,65.6154,128.72,LightGBM,2026-05-01,future
53240,Processor,T+1,18.38,15.754,19.6623,13.1047,20.0119,10.2115,22.3046,12.0931,65.79,LightGBM,2026-02-01,future
53240,Processor,T+2,16.8043,14.0822,19.056,11.3029,20.9925,8.5163,23.5583,15.042,89.51,LightGBM,2026-03-01,future
53240,Processor,T+3,15.9237,13.1829,18.7038,10.7865,20.3949,8.0179,25.513,17.4952,109.87,LightGBM,2026-04-01,future
53240,Processor,T+4,16.3097,13.0686,18.1452,10.6588,20.1987,7.6161,24.6477,17.0316,104.43,LightGBM,2026-05-01,future
54426,Processor,T+1,14.9573,14.0444,15.6947,11.6585,17.7475,9.4557,19.912,10.4563,69.91,LightGBM,2026-02-01,future
54426,Processor,T+2,14.5187,13.2546,16.7747,10.31,17.1549,9.013,22.1164,13.1034,90.25,LightGBM,2026-03-01,future
54426,Processor,T+3,13.848,11.5603,15.5191,9.0877,16.7505,8.3508,22.2132,13.8624,100.1,LightGBM,2026-04-01,future
54426,Processor,T+4,14.1482,11.7851,15.5575,10.0703,17.5108,7.868,21.107,13.239,93.57,LightGBM,2026-05-01,future
54487,Processor,T+1,6.6452,5.8642,7.5938,5.3833,10.5558,4.9596,15.0773,10.1177,152.26,LightGBM,2026-02-01,future
54487,Processor,T+2,6.8251,5.9074,8.8053,5.2333,12.3837,4.5182,16.6689,12.1507,178.03,LightGBM,2026-03-01,future
54487,Processor,T+3,7.1348,5.7795,9.334,5.1549,12.525,4.5294,18.1391,13.6097,190.75,LightGBM,2026-04-01,future
54487,Processor,T+4,7.5889,6.0708,9.0577,5.2852,13.9902,3.8814,18.2032,14.3218,188.72,LightGBM,2026-05-01,future
54489,Processor,T+1,10.5861,9.0829,10.719,7.6308,12.4629,6.0857,17.3428,11.2571,106.34,LightGBM,2026-02-01,future
54489,Processor,T+2,9.997,8.2272,11.674,7.1355,13.2942,5.8335,18.1903,12.3568,123.6,LightGBM,2026-03-01,future
54489,Processor,T+3,10.3603,8.5092,12.6256,7.3201,14.4938,5.6121,19.9181,14.306,138.08,LightGBM,2026-04-01,future
54489,Processor,T+4,10.1889,8.2485,12.0407,6.9043,14.5137,5.5509,18.1756,12.6247,123.91,LightGBM,2026-05-01,future
54809,Processor,T+1,22.1825,21.1105,21.9388,20.1738,23.6272,18.2472,23.7275,5.4803,24.71,LightGBM,2026-02-01,future
54809,Processor,T+2,21.6208,19.8709,22.9493,18.3981,23.5208,14.7717,28.0903,13.3186,61.6,LightGBM,2026-03-01,future
54809,Processor,T+3,21.015,19.022,23.2561,15.9818,27.1754,14.142,35.4334,21.2914,101.32,LightGBM,2026-04-01,future
54809,Processor,T+4,19.5368,17.9883,22.3701,15.8621,27.3945,12.9366,31.0941,18.1575,92.94,LightGBM,2026-05-01,future
54811,Processor,T+1,29.6898,25.1626,34.4451,23.2903,39.7052,19.4763,51.5861,32.1098,108.15,LightGBM,2026-02-01,future
54811,Processor,T+2,29.1378,23.5483,33.6618,22.5356,45.2896,19.6686,83.5036,63.835,219.08,LightGBM,2026-03-01,future
54811,Processor,T+3,27.5643,24.4579,29.9703,19.1479,39.252,20.2154,90.8082,70.5928,256.1,LightGBM,2026-04-01,future
54811,Processor,T+4,26.4823,23.4439,32.4915,21.0572,36.9348,21.0512,98.5243,77.4731,292.55,LightGBM,2026-05-01,future
54813,Processor,T+1,176.6392,154.0537,168.183,147.773,190.9237,103.9125,215.3219,111.4094,63.07,LightGBM,2026-02-01,future
54813,Processor,T+2,168.4514,140.1979,177.8666,118.7072,201.3161,91.1776,223.0343,131.8568,78.28,LightGBM,2026-03-01,future
54813,Processor,T+3,165.4112,143.0857,172.3966,117.3751,195.7417,78.9984,227.2923,148.2939,89.65,LightGBM,2026-04-01,future
54813,Processor,T+4,156.6124,127.1935,168.0196,94.8642,203.1121,69.099,202.5384,133.4394,85.2,LightGBM,2026-05-01,future
54815,Processor,T+1,89.4576,81.5981,97.9382,71.4432,105.9818,50.4484,111.0141,60.5656,67.7,LightGBM,2026-02-01,future
54815,Processor,T+2,79.1666,69.9655,92.5623,60.0051,112.1577,47.2648,124.961,77.6962,98.14,LightGBM,2026-03-01,future
54815,Processor,T+3,80.9626,64.7716,91.191,59.0907,108.656,44.079,120.9559,76.8769,94.95,LightGBM,2026-04-01,future
54815,Processor,T+4,77.3966,67.7042,84.4456,56.2594,97.4249,41.0788,114.6311,73.5523,95.03,LightGBM,2026-05-01,future
54817,Processor,T+1,54.8677,46.7444,58.7928,45.9038,73.1437,38.458,105.5272,67.0692,122.24,LightGBM,2026-02-01,future
54817,Processor,T+2,50.6445,49.0058,64.2711,38.651,89.6302,35.1679,104.7674,69.5995,137.43,LightGBM,2026-03-01,future
54817,Processor,T+3,48.8458,52.3565,57.1041,38.0302,92.7506,33.9596,121.6448,87.6852,179.51,LightGBM,2026-04-01,future
54817,Processor,T+4,58.5994,50.2632,49.4188,41.0061,77.2818,34.7014,127.0779,92.3765,157.64,LightGBM,2026-05-01,future
